Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	5	2	1	Human	4, 5	"{""4"": [""lebanese restaurant""], ""5"": [""lebanese restaurant""]}"
2	2	2	17	2	1	Human	16, 17	"{""16"": [""contact number""], ""17"": [""contact number""]}"
2	2	1	6	2	1	Agent	5, 6	"{""5"": [""centre""], ""6"": [""centre""]}"
4	4	1	1	12	1	Human	0, 1, 4, 11	"{""0"": [""museum""], ""1"": [""museum""], ""4"": [""museum""], ""11"": [""museum""]}"
2	2	1	8	4	1	Agent	5, 8	"{""5"": [""reservation""], ""8"": [""reservation""]}"
4	2	1	16	17	2	Agent	1, 9, 16, 17	"{""1"": [""number""], ""9"": [""number""], ""16"": [""number""], ""17"": [""number""]}"
4	4	1	17	8	3	Human	10, 14, 16, 17	"{""10"": [""taxi""], ""14"": [""taxi""], ""16"": [""taxi""], ""17"": [""taxi""]}"
3	1	1	12	9	1	Human	4, 5, 12	"{""4"": [""restaurant""], ""5"": [""restaurant""], ""12"": [""restaurant""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""area""], ""5"": [""area""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""people""], ""8"": [""people""]}"
