Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	1	21	2	1	Human	20, 21	"{""20"": [""day""], ""21"": [""day""]}"
5	5	2	1	13	1	Human	0, 1, 3, 10, 12	"{""0"": [""riverboat georgina""], ""1"": [""riverboat georgina""], ""3"": [""riverboat georgina""], ""10"": [""riverboat georgina""], ""12"": [""riverboat georgina""]}"
4	4	2	8	16	1	Agent	1, 8, 9, 16	"{""1"": [""phone number""], ""8"": [""phone number""], ""9"": [""phone number""], ""16"": [""phone number""]}"
7	7	1	17	15	4	Human	4, 10, 14, 16, 17, 18	"{""4"": [""restaurant""], ""10"": [""restaurant""], ""14"": [""restaurant""], ""16"": [""restaurant""], ""17"": [""restaurant""], ""18"": [""restaurant""]}"
5	1	1	19	19	1	Agent	1, 8, 9, 16, 19	"{""1"": [""number""], ""8"": [""number""], ""9"": [""number""], ""16"": [""number""], ""19"": [""number""]}"
4	4	1	12	15	2	Agent	1, 5, 12, 15	"{""1"": [""area""], ""5"": [""area""], ""12"": [""area""], ""15"": [""area""]}"
2	2	1	18	16	1	Agent	3, 18	"{""3"": [""boat""], ""18"": [""boat""]}"
2	2	1	13	14	1	Human	0, 13	"{""0"": [""information""], ""13"": [""information""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""name""], ""17"": [""named""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""postcode""], ""9"": [""postcode""]}"
2	2	1	12	2	1	Agent	11, 12	"{""11"": [""time""], ""12"": [""time""]}"
