Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	2	6	4	2	Agent	3, 5, 6	"{""3"": [""reference number""], ""5"": [""reference number""], ""6"": [""reference number""]}"
10	10	1	1	40	1	Human	0, 1, 9, 13, 19, 30, 32, 38, 39	"{""0"": [""restaurant""], ""1"": [""restaurant""], ""9"": [""restaurant""], ""13"": [""restaurant""], ""19"": [""restaurant""], ""30"": [""restaurant""], ""32"": [""restaurant""], ""38"": [""restaurant""], ""39"": [""restaurant""]}"
6	6	1	31	14	2	Human	24, 28, 31, 35, 36, 37	"{""24"": [""taxi""], ""28"": [""taxi""], ""31"": [""taxi""], ""35"": [""taxi""], ""36"": [""taxi""], ""37"": [""taxi""]}"
3	3	2	25	9	1	Human	24, 25, 32	"{""24"": [""concert hall""], ""25"": [""concert hall""], ""32"": [""concert hall""]}"
3	3	2	1	38	1	Human	0, 1, 37	"{""0"": [""thanh binh""], ""1"": [""thanh binh""], ""37"": [""thanh binh""]}"
3	1	1	37	33	1	Agent	5, 6, 37	"{""5"": [""reference""], ""6"": [""reference""], ""37"": [""reference""]}"
2	2	1	23	2	1	Human	22, 23	"{""22"": [""entertainment""], ""23"": [""entertainment""]}"
2	2	1	22	2	1	Agent	21, 22	"{""21"": [""kind""], ""22"": [""kind""]}"
3	3	1	27	4	2	Human	24, 26, 27	"{""24"": [""address""], ""26"": [""address""], ""27"": [""address""]}"
5	2	1	24	37	2	Agent	3, 5, 6, 24, 39	"{""3"": [""number""], ""5"": [""number""], ""6"": [""number""], ""24"": [""number""], ""39"": [""number""]}"
5	5	1	30	30	3	Agent	9, 11, 19, 30, 38	"{""9"": [""time""], ""11"": [""time""], ""19"": [""time""], ""30"": [""time""], ""38"": [""time""]}"
4	4	1	37	36	3	Human	2, 4, 16, 37	"{""2"": [""friday""], ""4"": [""friday""], ""16"": [""friday""], ""37"": [""friday""]}"
2	2	1	21	2	1	Human	20, 21	"{""20"": [""attraction""], ""21"": [""attraction""]}"
2	2	1	25	4	1	Human	22, 25	"{""22"": [""centre""], ""25"": [""centre""]}"
2	2	1	39	16	1	Human	24, 39	"{""24"": [""contact""], ""39"": [""contact""]}"
2	2	1	34	2	1	Agent	33, 34	"{""33"": [""people""], ""34"": [""people""]}"
2	2	1	38	4	1	Agent	35, 38	"{""35"": [""reservation""], ""38"": [""reservation""]}"
