Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	7	2	1	Human	6, 7	"{""6"": [""free parking""], ""7"": [""free parking""]}"
3	3	1	4	11	1	Agent	1, 4, 11	"{""1"": [""west""], ""4"": [""west""], ""11"": [""west""]}"
4	4	2	7	8	1	Human	6, 7, 12, 13	"{""6"": [""phone number""], ""7"": [""phone number""], ""12"": [""phone number""], ""13"": [""phone number""]}"
4	4	2	12	4	1	Agent	11, 12, 13, 14	"{""11"": [""cafe jello""], ""12"": [""cafe jello""], ""13"": [""cafe jello""], ""14"": [""cafe jello""]}"
3	3	1	2	3	1	Agent	1, 2, 3	"{""1"": [""town""], ""2"": [""town""], ""3"": [""town""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""contact number""], ""15"": [""contact number""]}"
6	6	1	1	9	1	Human	0, 1, 2, 3, 4, 8	"{""0"": [""hotel""], ""1"": [""hotels""], ""2"": [""hotel""], ""3"": [""hotels""], ""4"": [""hotel""], ""8"": [""hotel""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""museums""], ""11"": [""museums""]}"
2	2	2	3	2	1	Human	2, 3	"{""2"": [""price range""], ""3"": [""price range""]}"
3	3	1	10	8	2	Agent	3, 9, 10	"{""3"": [""area""], ""9"": [""area""], ""10"": [""area""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""address""], ""13"": [""address""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""centre""], ""2"": [""centre""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""postcode""], ""13"": [""postcode""]}"
2	2	1	15	8	1	Human	8, 15	"{""8"": [""thing""], ""15"": [""thing""]}"
