Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	11	2	1	Human	10, 11	"{""10"": [""moderate price range""], ""11"": [""moderate price range""]}"
4	4	1	11	4	2	Human	8, 10, 11	"{""8"": [""center""], ""10"": [""centre""], ""11"": [""center""]}"
3	3	2	7	6	1	Human	6, 7, 11	"{""6"": [""free parking""], ""7"": [""free parking""], ""11"": [""free parking""]}"
5	5	1	8	4	1	Agent	7, 8, 9, 10	"{""7"": [""hotels""], ""8"": [""hotel""], ""9"": [""hotels""], ""10"": [""hotel""]}"
2	2	2	12	8	1	Agent	5, 12	"{""5"": [""reference number""], ""12"": [""reference number""]}"
3	3	1	5	10	1	Human	4, 5, 13	"{""4"": [""booking""], ""5"": [""booking""], ""13"": [""booking""]}"
3	1	1	13	9	1	Agent	5, 12, 13	"{""5"": [""number""], ""12"": [""number""], ""13"": [""number""]}"
3	3	1	9	3	1	Human	8, 9, 10	"{""8"": [""star""], ""9"": [""star""], ""10"": [""star""]}"
3	3	1	5	6	2	Human	0, 4, 5	"{""0"": [""trains""], ""4"": [""train""], ""5"": [""train""]}"
2	2	1	12	2	1	Agent	11, 12	"{""11"": [""flexible""], ""12"": [""flexible""]}"
2	2	1	6	6	1	Agent	1, 6	"{""1"": [""places""], ""6"": [""place""]}"
