Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	7	2	1	Human	6, 7	"{""6"": [""available for one night""], ""7"": [""available for one night""]}"
4	2	2	12	13	1	Human	6, 7, 12, 18	"{""6"": [""one night""], ""7"": [""one night""], ""12"": [""1 night""], ""18"": [""1 night""]}"
3	3	2	3	7	1	Human	2, 3, 8	"{""2"": [""free parking""], ""3"": [""free parking""], ""8"": [""free parking""]}"
2	2	3	10	8	1	Agent	3, 10	"{""3"": [""moderate price range""], ""10"": [""moderate price range""]}"
2	2	2	18	10	1	Agent	9, 18	"{""9"": [""guest house""], ""18"": [""guest house""]}"
7	7	1	7	22	2	Human	0, 2, 7, 8, 12, 17, 21	"{""0"": [""guesthouse""], ""2"": [""guesthouse""], ""7"": [""guesthouse""], ""8"": [""guesthouse""], ""12"": [""guesthouse""], ""17"": [""guesthouse""], ""21"": [""guesthouse""]}"
4	4	1	17	15	2	Human	4, 12, 17, 18	"{""4"": [""friday""], ""12"": [""friday""], ""17"": [""friday""], ""18"": [""friday""]}"
2	2	2	25	2	1	Human	24, 25	"{""24"": [""phone number""], ""25"": [""phone number""]}"
2	2	1	12	4	1	Agent	9, 12	"{""9"": [""acorn""], ""12"": [""acorn""]}"
2	2	2	9	6	1	Human	4, 9	"{""4"": [""3 night""], ""9"": [""3 nights""]}"
5	2	1	10	17	1	Human	2, 3, 8, 10, 18	"{""2"": [""parking""], ""3"": [""parking""], ""8"": [""parking""], ""10"": [""parking""], ""18"": [""parking""]}"
3	2	1	18	10	2	Agent	9, 17, 18	"{""9"": [""house"", ""house""], ""17"": [""house""], ""18"": [""house""]}"
3	1	1	24	5	1	Agent	21, 24, 25	"{""21"": [""number""], ""24"": [""number""], ""25"": [""number""]}"
2	2	1	27	8	1	Human	20, 27	"{""20"": [""cambridge""], ""27"": [""cambridge""]}"
2	2	1	25	2	1	Human	24, 25	"{""24"": [""postcode""], ""25"": [""postcode""]}"
