Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	14	2	1	Agent	0, 1, 3, 7, 12, 13, 14	"{""0"": [""park""], ""1"": [""park""], ""3"": [""park""], ""7"": [""park""], ""12"": [""park""], ""13"": [""park""], ""14"": [""park""]}"
4	4	3	12	13	2	Agent	1, 3, 12, 13	"{""1"": [""milton country park""], ""3"": [""milton country park""], ""12"": [""milton country park""], ""13"": [""milton country park""]}"
3	3	4	6	8	1	Agent	5, 6, 12	"{""5"": [""pizza hut cherry hinton""], ""6"": [""pizza hut cherry hinton""], ""12"": [""pizza hut cherry hinton""]}"
4	1	2	7	8	1	Agent	5, 6, 7, 12	"{""5"": [""cherry hinton""], ""6"": [""cherry hinton""], ""7"": [""cherry hinton""], ""12"": [""cherry hinton""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""phone number""], ""9"": [""phone number""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""address""], ""3"": [""address""]}"
4	1	1	12	13	2	Agent	1, 3, 12, 13	"{""1"": [""milton""], ""3"": [""milton""], ""12"": [""milton""], ""13"": [""milton""]}"
3	1	1	15	8	1	Human	8, 9, 15	"{""8"": [""number""], ""9"": [""number""], ""15"": [""number""]}"
3	3	1	8	7	1	Agent	3, 8, 9	"{""3"": [""postcode""], ""8"": [""postcode""], ""9"": [""postcode""]}"
2	2	1	15	6	1	Human	10, 15	"{""10"": [""taxi""], ""15"": [""taxi""]}"
