Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	7	4	1	Human	4, 7	"{""4"": [""expensive restaurant""], ""7"": [""expensive restaurant""]}"
2	2	2	3	2	1	Human	2, 3	"{""2"": [""entrance fee""], ""3"": [""entrance fee""]}"
2	2	2	6	4	1	Agent	3, 6	"{""3"": [""queens' college""], ""6"": [""queens' college""]}"
3	1	1	6	6	2	Agent	1, 3, 6	"{""1"": [""colleges""], ""3"": [""college""], ""6"": [""college""]}"
3	3	1	8	3	1	Agent	7, 8, 9	"{""7"": [""graffiti""], ""8"": [""graffiti""], ""9"": [""graffiti""]}"
3	1	1	5	4	1	Human	4, 5, 7	"{""4"": [""restaurant""], ""5"": [""restaurants""], ""7"": [""restaurant""]}"
3	3	1	9	4	2	Human	6, 8, 9	"{""6"": [""table""], ""8"": [""table""], ""9"": [""table""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""address""], ""3"": [""address""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""area""], ""7"": [""area""]}"
2	2	1	9	4	1	Human	6, 9	"{""6"": [""saturday""], ""9"": [""saturday""]}"
