Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	13	14	1	Human	0, 13	"{""0"": [""cheap price range""], ""13"": [""cheap price range""]}"
4	4	2	11	8	2	Human	6, 10, 11, 13	"{""6"": [""free parking""], ""10"": [""free parking""], ""11"": [""free parking""], ""13"": [""free parking""]}"
3	1	2	9	14	1	Human	0, 9, 13	"{""0"": [""price range""], ""9"": [""price range""], ""13"": [""price range""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""town""], ""1"": [""town""]}"
3	3	1	14	15	1	Agent	1, 14, 15	"{""1"": [""addresses""], ""14"": [""address""], ""15"": [""address""]}"
5	1	1	12	8	2	Human	6, 10, 11, 12, 13	"{""6"": [""parking""], ""10"": [""parking""], ""11"": [""parking""], ""12"": [""parking""], ""13"": [""parking""]}"
5	5	1	11	8	2	Human	6, 10, 11, 12, 13	"{""6"": [""wifi""], ""10"": [""wifi""], ""11"": [""wifi""], ""12"": [""wifi""], ""13"": [""wifi""]}"
4	4	1	14	10	2	Agent	9, 11, 14, 18	"{""9"": [""area""], ""11"": [""area""], ""14"": [""area""], ""18"": [""area""]}"
4	1	1	11	14	1	Human	0, 9, 13	"{""0"": [""price""], ""9"": [""price""], ""13"": [""price""]}"
3	3	1	7	5	1	Human	6, 7, 10	"{""6"": [""hotel""], ""7"": [""hotel""], ""10"": [""hotel""]}"
2	2	1	11	4	1	Human	8, 11	"{""8"": [""guesthouse""], ""11"": [""guesthouses""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""restaurant""], ""1"": [""restaurant""]}"
