Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	4	2	1	Agent	3, 4	"{""3"": [""cheap ones""], ""4"": [""cheap ones""]}"
3	3	1	11	12	2	Human	0, 10, 11	"{""0"": [""cambridge""], ""10"": [""cambridge""], ""11"": [""cambridge""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""town""], ""2"": [""town""]}"
3	3	1	3	4	2	Human	0, 2, 3	"{""0"": [""guesthouse""], ""2"": [""guesthouse""], ""3"": [""guesthouses""]}"
3	3	1	11	5	1	Human	8, 11, 12	"{""8"": [""train""], ""11"": [""train""], ""12"": [""train""]}"
2	2	1	15	6	1	Human	10, 15	"{""10"": [""day""], ""15"": [""day""]}"
2	2	1	16	2	1	Agent	15, 16	"{""15"": [""service""], ""16"": [""service""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""stevenage""], ""11"": [""stevenage""]}"
2	2	1	14	6	1	Agent	9, 14	"{""9"": [""time""], ""14"": [""time""]}"
2	2	1	16	2	1	Agent	15, 16	"{""15"": [""using""], ""16"": [""use""]}"
