Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	2	4	17	1	Agent	3, 4, 19	"{""3"": [""vue cineme""], ""4"": [""vue cineme""], ""19"": [""vue cinema""]}"
3	3	1	2	14	1	Agent	1, 2, 14	"{""1"": [""types""], ""2"": [""type""], ""14"": [""type""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""contact number""], ""15"": [""contact number""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""postcode""], ""5"": [""postcode""]}"
6	3	1	3	18	1	Human	2, 3, 4, 10, 18, 19	"{""2"": [""cinema""], ""3"": [""cineme""], ""4"": [""cineme""], ""10"": [""cinema""], ""18"": [""cinema""], ""19"": [""cinema""]}"
3	3	1	17	16	2	Human	2, 16, 17	"{""2"": [""attraction""], ""16"": [""attraction""], ""17"": [""attraction""]}"
3	1	1	14	7	1	Agent	9, 14, 15	"{""9"": [""number""], ""14"": [""number""], ""15"": [""number""]}"
3	3	1	1	8	1	Human	0, 1, 7	"{""0"": [""places""], ""1"": [""places""], ""7"": [""place""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""car""], ""15"": [""car""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""centre""], ""3"": [""centre""]}"
2	2	1	13	4	1	Human	10, 13	"{""10"": [""taxi""], ""13"": [""taxi""]}"
2	2	1	14	2	1	Agent	13, 14	"{""13"": [""time""], ""14"": [""time""]}"
