Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	7	2	1	Human	6, 7	"{""6"": [""free parking and wifi""], ""7"": [""free parking and wifi""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""2 nights""], ""13"": [""2 nights""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""west side""], ""5"": [""west side""]}"
3	1	2	7	6	2	Human	2, 6, 7	"{""2"": [""free parking""], ""6"": [""free parking""], ""7"": [""free parking""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""cheap hotel""], ""1"": [""cheap hotels""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""town""], ""15"": [""town""]}"
2	2	1	19	6	1	Human	14, 19	"{""14"": [""number""], ""19"": [""number""]}"
2	2	2	13	6	1	Human	8, 13	"{""8"": [""reference number""], ""13"": [""reference number""]}"
2	2	1	13	4	1	Human	10, 13	"{""10"": [""sunday""], ""13"": [""sunday""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""phone""], ""15"": [""phone""]}"
4	4	1	15	5	1	Human	14, 15, 16, 18	"{""14"": [""theatre""], ""15"": [""theatre""], ""16"": [""theatre""], ""18"": [""theatre""]}"
3	1	1	18	19	1	Human	0, 1, 18	"{""0"": [""hotel""], ""1"": [""hotels""], ""18"": [""hotel""]}"
3	1	1	13	4	2	Human	10, 12, 13	"{""10"": [""nights""], ""12"": [""nights""], ""13"": [""nights""]}"
3	3	1	17	4	1	Human	16, 17, 19	"{""16"": [""taxi""], ""17"": [""taxi""], ""19"": [""taxi""]}"
3	1	1	7	4	2	Human	4, 6, 7	"{""4"": [""wifi""], ""6"": [""wifi""], ""7"": [""wifi""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""guesthouse""], ""3"": [""guesthouses""]}"
2	2	1	10	2	1	Agent	9, 10	"{""9"": [""people""], ""10"": [""people""]}"
