Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	5	6	1	Human	0, 5	"{""0"": [""restaurant in the north""], ""5"": [""restaurants in the north""]}"
2	2	3	1	2	1	Human	0, 1	"{""0"": [""unusual food""], ""1"": [""unusual food""]}"
3	1	1	1	6	1	Human	0, 1	"{""0"": [""north""], ""1"": [""north""]}"
5	5	1	1	18	1	Human	0, 1, 4, 5, 12, 16, 17	"{""0"": [""restaurant""], ""1"": [""restaurants""], ""4"": [""restaurant""], ""5"": [""restaurants""], ""12"": [""restaurant""], ""16"": [""restaurant""], ""17"": [""restaurant""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""price range""], ""11"": [""price range""]}"
5	5	1	14	11	3	Agent	5, 7, 13, 14, 15	"{""5"": [""information""], ""7"": [""information""], ""13"": [""information""], ""14"": [""info""], ""15"": [""information""]}"
4	2	1	3	6	1	Human	0, 1, 3, 5	"{""0"": [""food""], ""1"": [""food""], ""3"": [""food""], ""5"": [""food""]}"
4	4	1	13	6	1	Human	12, 13, 15, 17	"{""12"": [""pools""], ""13"": [""pools"", ""pool""], ""15"": [""pool""], ""17"": [""pool""]}"
3	1	1	10	7	1	Agent	10, 11	"{""10"": [""price""], ""11"": [""price""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""postcode""], ""9"": [""postcode""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""taxi""], ""17"": [""taxi""]}"
