Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	5	7	2	1	Human	6, 7	"{""6"": [""portuguese restaurant in the south""], ""7"": [""portuguese restaurant in the south""]}"
3	1	1	13	8	1	Human	6, 13	"{""6"": [""south""], ""13"": [""South""]}"
2	2	3	10	8	1	Agent	3, 10	"{""3"": [""moderate price range""], ""10"": [""moderate price range""]}"
3	1	2	13	11	1	Agent	3, 10	"{""3"": [""moderate price""], ""10"": [""moderate price""]}"
3	1	2	8	8	1	Agent	3, 8, 10	"{""3"": [""price range""], ""8"": [""price range""], ""10"": [""price range""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""address""], ""15"": [""address""]}"
6	4	1	8	11	1	Human	6, 7, 8, 9, 13, 16	"{""6"": [""restaurant""], ""7"": [""restaurant""], ""8"": [""restaurant""], ""9"": [""restaurant""], ""13"": [""restaurant""], ""16"": [""restaurant""]}"
5	2	1	3	12	1	Human	2, 3, 8, 10	"{""2"": [""price""], ""3"": [""price""], ""8"": [""price""], ""10"": [""price""]}"
2	2	1	14	12	1	Agent	3, 14	"{""3"": [""info""], ""14"": [""information""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""taxi""], ""17"": [""taxi""]}"
