Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	15	14	1	Human	2, 15	"{""2"": [""centre of town""], ""15"": [""centre of town""]}"
5	3	1	3	14	1	Human	2, 3, 11, 13, 15	"{""2"": [""centre""], ""3"": [""centre""], ""11"": [""centre""], ""13"": [""centre""], ""15"": [""centre""]}"
4	4	1	11	6	1	Human	10, 11, 13, 15	"{""10"": [""restaurant""], ""11"": [""restaurants""], ""13"": [""restaurants""], ""15"": [""restaurant""]}"
2	2	3	15	4	1	Human	12, 15	"{""12"": [""asian oriental food""], ""15"": [""asian oriental food""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""phone number""], ""9"": [""phone number""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""cheap restaurant""], ""15"": [""cheap restaurant""]}"
4	4	1	10	11	2	Agent	1, 3, 10, 11	"{""1"": [""area""], ""3"": [""area""], ""10"": [""area""], ""11"": [""area""]}"
3	3	1	5	7	1	Human	4, 5, 10	"{""4"": [""colleges""], ""5"": [""college""], ""10"": [""college""]}"
3	1	1	12	5	1	Agent	11, 12, 15	"{""11"": [""food""], ""12"": [""food""], ""15"": [""food""]}"
3	1	1	17	10	1	Human	8, 9, 17	"{""8"": [""number""], ""9"": [""number""], ""17"": [""number""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""attractions""], ""1"": [""attraction""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""entertainment""], ""3"": [""entertainment""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""table""], ""17"": [""table""]}"
