Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	9	3	1	Human	8, 9, 10	"{""8"": [""centre""], ""9"": [""centre""], ""10"": [""centre""]}"
3	3	2	7	10	1	Human	6, 7, 15	"{""6"": [""reference number""], ""7"": [""reference number""], ""15"": [""reference number""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""town""], ""9"": [""town""]}"
4	1	1	11	10	1	Human	6, 7, 11, 15	"{""6"": [""number""], ""7"": [""number""], ""11"": [""number""], ""15"": [""number""]}"
3	3	1	15	14	2	Human	2, 14, 15	"{""2"": [""saturday""], ""14"": [""saturday""], ""15"": [""saturday""]}"
3	3	1	15	4	2	Human	12, 14, 15	"{""12"": [""table""], ""14"": [""table""], ""15"": [""table""]}"
3	3	1	6	4	2	Agent	3, 5, 6	"{""3"": [""time""], ""5"": [""time""], ""6"": [""time""]}"
3	3	1	5	8	1	Human	0, 5, 7	"{""0"": [""train""], ""5"": [""trains""], ""7"": [""train""]}"
2	2	1	6	6	1	Agent	1, 6	"{""1"": [""departure""], ""6"": [""departure""]}"
2	2	1	10	2	1	Agent	9, 10	"{""9"": [""food""], ""10"": [""food""]}"
