Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	2	6	3	1	Agent	5, 6, 7	"{""5"": [""fen ditton""], ""6"": [""fen ditton""], ""7"": [""fen ditton""]}"
2	2	2	3	4	1	Human	0, 3	"{""0"": [""price range""], ""3"": [""price range""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""3 stars""], ""11"": [""3 star""]}"
4	4	1	9	6	1	Human	8, 9, 11, 13	"{""8"": [""hotel""], ""9"": [""hotels""], ""11"": [""hotel""], ""13"": [""hotel""]}"
4	2	1	9	4	1	Human	8, 9, 10, 11	"{""8"": [""star""], ""9"": [""star""], ""10"": [""stars""], ""11"": [""star""]}"
3	3	1	3	5	1	Human	0, 3, 4	"{""0"": [""food""], ""3"": [""food""], ""4"": [""food""]}"
3	3	1	7	7	1	Human	6, 7, 12	"{""6"": [""sunday""], ""7"": [""sunday""], ""12"": [""sunday""]}"
2	2	1	12	2	1	Agent	11, 12	"{""11"": [""area""], ""12"": [""area""]}"
2	2	1	11	10	1	Human	2, 11	"{""2"": [""centre""], ""11"": [""centre""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""table""], ""7"": [""table""]}"
