Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	7	15	2	1	Human	14, 15	"{""14"": [""moderate priced guesthouses that are 4 stars""], ""15"": [""moderately priced guesthouses that are 4 stars""]}"
3	3	1	9	8	1	Human	8, 9, 12, 14, 15	"{""8"": [""guesthouse""], ""9"": [""guesthouses""], ""12"": [""guesthouse""], ""14"": [""guesthouses""], ""15"": [""guesthouses""]}"
2	2	3	15	8	1	Human	8, 15	"{""8"": [""provides free parking""], ""15"": [""provide free parking""]}"
4	2	2	9	8	1	Human	8, 9, 14, 15	"{""8"": [""4 star""], ""9"": [""4 star""], ""14"": [""4 stars""], ""15"": [""4 stars""]}"
4	4	2	3	16	1	Human	2, 3, 16, 17	"{""2"": [""phone number""], ""3"": [""phone number""], ""16"": [""phone number""], ""17"": [""phone number""]}"
5	5	1	5	16	2	Human	2, 4, 5, 16, 17	"{""2"": [""address""], ""4"": [""address""], ""5"": [""address""], ""16"": [""address""], ""17"": [""address""]}"
3	1	2	15	8	2	Human	8, 12, 15	"{""8"": [""free parking""], ""12"": [""free parking""], ""15"": [""free parking""]}"
2	2	2	13	4	1	Human	10, 13	"{""10"": [""price range""], ""13"": [""price range""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""star rating""], ""9"": [""star rating""]}"
6	1	1	9	16	1	Human	9, 10, 13	"{""9"": [""price""], ""10"": [""price""], ""13"": [""price""]}"
5	1	1	7	16	1	Human	2, 3, 7, 16, 17	"{""2"": [""number""], ""3"": [""number""], ""7"": [""number""], ""16"": [""number""], ""17"": [""number""]}"
3	1	1	16	9	1	Human	8, 15, 16	"{""8"": [""provides""], ""15"": [""provide""], ""16"": [""provide""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""restaurant""], ""1"": [""restaurant""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""table""], ""7"": [""table""]}"
