Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	6	7	2	1	Human	6, 7	"{""6"": [""concert hall in the west end""], ""7"": [""concert halls in the west end""]}"
3	1	2	9	4	1	Human	6, 7, 9	"{""6"": [""west end""], ""7"": [""west end""], ""9"": [""west end""]}"
2	2	3	13	14	1	Human	0, 13	"{""0"": [""cambridge towninfo centre""], ""13"": [""cambridge towninfo centre""]}"
2	2	1	10	2	1	Agent	9, 10	"{""9"": [""address""], ""10"": [""address""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""price""], ""5"": [""price""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""travel time""], ""5"": [""travel time""]}"
4	2	1	1	14	1	Human	0, 1, 3, 13	"{""0"": [""cambridge""], ""1"": [""cambridge""], ""3"": [""cambridge""], ""13"": [""cambridge""]}"
4	4	1	9	4	1	Human	8, 9, 10, 11	"{""8"": [""college""], ""9"": [""college""], ""10"": [""college""], ""11"": [""college""]}"
4	2	1	4	13	1	Agent	1, 4, 5, 13	"{""1"": [""time""], ""4"": [""time""], ""5"": [""time""], ""13"": [""time""]}"
3	3	1	1	4	1	Human	0, 1, 3	"{""0"": [""ely""], ""1"": [""ely""], ""3"": [""ely""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""train""], ""1"": [""train""]}"
