Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	7	2	1	Human	6, 7	"{""6"": [""4 people""], ""7"": [""4 people""]}"
2	2	3	5	2	1	Human	4, 5	"{""4"": [""moderate price range""], ""5"": [""moderate price range""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""caribbean restaurant""], ""1"": [""caribbean restaurants""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""reference number""], ""7"": [""reference number""]}"
4	2	1	2	4	1	Human	0, 1, 2, 3	"{""0"": [""restaurant""], ""1"": [""restaurants""], ""2"": [""restaurant""], ""3"": [""restaurants""]}"
3	1	1	6	3	1	Agent	5, 6, 7	"{""5"": [""number""], ""6"": [""number""], ""7"": [""number""]}"
3	1	1	6	3	1	Agent	5, 6, 7	"{""5"": [""people""], ""6"": [""people""], ""7"": [""people""]}"
3	1	1	12	9	1	Human	4, 5, 12	"{""4"": [""price""], ""5"": [""price""], ""12"": [""price""]}"
3	3	1	12	3	1	Agent	11, 12, 13	"{""11"": [""tickets""], ""12"": [""tickets""], ""13"": [""tickets""]}"
3	3	1	9	8	1	Human	8, 9, 15	"{""8"": [""train""], ""9"": [""train""], ""15"": [""train""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""table""], ""7"": [""table""]}"
2	2	1	14	10	1	Agent	5, 14	"{""5"": [""time""], ""14"": [""time""]}"
