Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	3	4	1	Human	2, 3, 5	"{""2"": [""hotel""], ""3"": [""hotel""], ""5"": [""hotel""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""free parking""], ""1"": [""free parking""]}"
2	2	1	5	4	1	Human	2, 5	"{""2"": [""centre""], ""5"": [""centre""]}"
3	3	2	4	3	1	Agent	3, 4, 5	"{""3"": [""price range""], ""4"": [""price range""], ""5"": [""price range""]}"
5	5	1	7	8	2	Human	4, 6, 7, 10, 11	"{""4"": [""address""], ""6"": [""address""], ""7"": [""address""], ""10"": [""address""], ""11"": [""address""]}"
3	3	1	9	4	1	Human	8, 9, 11	"{""8"": [""college""], ""9"": [""colleges""], ""11"": [""college""]}"
3	3	1	8	9	1	Agent	1, 8, 9	"{""1"": [""area""], ""8"": [""area""], ""9"": [""area""]}"
3	3	1	10	3	1	Agent	9, 10, 11	"{""9"": [""entrance""], ""10"": [""entrance""], ""11"": [""entrance""]}"
3	3	1	11	6	2	Human	6, 10, 11	"{""6"": [""postcode""], ""10"": [""postcode""], ""11"": [""postcode""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""star""], ""1"": [""star""]}"
