Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
6	6	1	9	14	1	Human	8, 9, 12, 14, 19, 21	"{""8"": [""avalon""], ""9"": [""avalon""], ""12"": [""avalon""], ""14"": [""avalon""], ""19"": [""avalon""], ""21"": [""avalon""]}"
2	2	2	3	2	1	Human	2, 3	"{""2"": [""city center""], ""3"": [""city centre""]}"
2	2	3	16	2	1	Agent	15, 16, 20	"{""15"": [""room""], ""16"": [""room""], ""20"": [""room""]}"
5	5	2	13	12	1	Human	10, 13, 16, 17, 21	"{""10"": [""6 people""], ""13"": [""6 people""], ""16"": [""6 people""], ""17"": [""6 people""], ""21"": [""6 people""]}"
4	4	2	19	10	2	Human	12, 18, 19, 21	"{""12"": [""1 night""], ""18"": [""1 night""], ""19"": [""one night""], ""21"": [""1 night""]}"
2	2	2	4	4	1	Agent	1, 4	"{""1"": [""adc theatre""], ""4"": [""adc theatre""]}"
3	3	2	13	6	1	Human	12, 13, 17	"{""12"": [""another hotel""], ""13"": [""another hotel""], ""17"": [""another hotel""]}"
3	3	1	5	12	1	Human	4, 5, 15	"{""4"": [""address""], ""5"": [""address""], ""15"": [""address""]}"
2	2	2	21	2	1	Human	20, 21	"{""20"": [""reference number""], ""21"": [""reference number""]}"
6	4	1	13	10	2	Human	8, 12, 13, 14, 15, 17	"{""8"": [""hotel""], ""12"": [""hotel""], ""13"": [""hotel""], ""14"": [""hotel""], ""15"": [""hotel""], ""17"": [""hotel""]}"
6	3	1	19	12	4	Human	10, 12, 16, 18, 19, 21	"{""10"": [""nights""], ""12"": [""night""], ""16"": [""nights""], ""18"": [""night""], ""19"": [""night""], ""21"": [""night""]}"
3	1	1	3	4	2	Human	0, 2, 3	"{""0"": [""centre""], ""2"": [""center""], ""3"": [""centre""]}"
3	2	1	1	5	1	Human	0, 1, 4	"{""0"": [""theatre""], ""1"": [""theatre""], ""4"": [""theatre""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""cambridge""], ""1"": [""cambridge""]}"
