Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	5	2	1	Human	4, 5	"{""4"": [""guesthouse in the east""], ""5"": [""guesthouses in the east""]}"
2	2	2	14	10	1	Agent	5, 14	"{""5"": [""east area""], ""14"": [""east area""]}"
2	2	2	16	2	1	Agent	15, 16	"{""15"": [""fun house""], ""16"": [""fun house""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""town""], ""2"": [""town""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""2 nights""], ""11"": [""2 nights""]}"
4	4	1	12	13	2	Agent	1, 3, 12, 13	"{""1"": [""attractions""], ""3"": [""attractions""], ""12"": [""attractions""], ""13"": [""attraction""]}"
3	1	1	14	14	2	Agent	1, 5, 14	"{""1"": [""area""], ""5"": [""area""], ""14"": [""area""]}"
3	1	1	16	10	2	Agent	7, 15, 16	"{""7"": [""house""], ""15"": [""house""], ""16"": [""house""]}"
3	1	1	11	4	2	Human	8, 10, 11	"{""8"": [""nights""], ""10"": [""nights""], ""11"": [""nights""]}"
3	3	1	7	17	1	Human	0, 7, 16	"{""0"": [""places""], ""7"": [""places""], ""16"": [""places""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""alright""], ""17"": [""alright""]}"
2	2	1	6	4	1	Agent	3, 6	"{""3"": [""park""], ""6"": [""parking""]}"
2	2	1	6	2	1	Agent	5, 6	"{""5"": [""price""], ""6"": [""price""]}"
