Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	10	4	1	Agent	7, 10	"{""7"": [""room""], ""10"": [""room""]}"
3	3	1	17	12	2	Human	14, 17	"{""14"": [""west""], ""17"": [""west""]}"
2	2	3	3	4	1	Human	0, 3	"{""0"": [""london liverpool street""], ""3"": [""london liverpool street""]}"
2	2	2	17	4	1	Human	14, 17	"{""14"": [""4 stars""], ""17"": [""4 stars""]}"
4	4	1	15	11	2	Human	6, 14, 15, 16	"{""6"": [""hotel""], ""14"": [""hotel""], ""15"": [""hotels""], ""16"": [""hotel""]}"
2	2	2	19	8	1	Human	12, 19	"{""12"": [""1 person""], ""19"": [""one person""]}"
4	2	1	13	10	1	Human	8, 13, 14, 17	"{""8"": [""star""], ""13"": [""star""], ""14"": [""stars""], ""17"": [""stars""]}"
3	3	1	17	20	1	Human	0, 17, 19	"{""0"": [""cambridge""], ""17"": [""cambridge""], ""19"": [""cambridge""]}"
3	3	1	12	8	1	Agent	11, 12, 18	"{""11"": [""nights""], ""12"": [""nights""], ""18"": [""nights""]}"
3	3	1	17	10	2	Human	8, 14, 17	"{""8"": [""parking""], ""14"": [""parking""], ""17"": [""parking""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""train""], ""3"": [""train""]}"
