Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	3	7	8	1	Human	6, 7, 13	"{""6"": [""home from home""], ""7"": [""home from home""], ""13"": [""home from home""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""2 nights""], ""11"": [""2 nights""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""options""], ""3"": [""option""]}"
3	3	1	13	4	1	Human	12, 13, 15	"{""12"": [""taxi""], ""13"": [""taxi""], ""15"": [""taxi""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""entrance fee""], ""5"": [""entrance fee""]}"
3	3	1	3	4	2	Human	0, 2, 3	"{""0"": [""town""], ""2"": [""town""], ""3"": [""town""]}"
4	4	1	5	12	1	Human	4, 5, 11, 15	"{""4"": [""number""], ""5"": [""number""], ""11"": [""number""], ""15"": [""number""]}"
4	4	1	1	14	1	Human	0, 1, 3, 13	"{""0"": [""pools""], ""1"": [""pool""], ""3"": [""pools""], ""13"": [""pools""]}"
3	1	1	10	3	1	Agent	9, 10, 11	"{""9"": [""nights""], ""10"": [""nights""], ""11"": [""nights""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""boating""], ""1"": [""boat""]}"
2	2	1	11	6	1	Human	6, 11	"{""6"": [""hotel""], ""11"": [""hotel""]}"
2	2	1	7	8	1	Human	0, 7	"{""0"": [""information""], ""7"": [""information""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""postcode""], ""5"": [""postcode""]}"
2	2	1	11	4	1	Human	8, 11	"{""8"": [""sunday""], ""11"": [""sunday""]}"
