Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	2	19	14	2	Human	6, 12, 19	"{""6"": [""reference number""], ""12"": [""reference number""], ""19"": [""reference number""]}"
2	2	3	10	2	1	Agent	5, 9, 10	"{""5"": [""cambridge""], ""9"": [""cambridge""], ""10"": [""cambridge""]}"
2	2	2	19	4	1	Human	16, 19	"{""16"": [""eight tickets""], ""19"": [""8 tickets""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""expensive guesthouse""], ""1"": [""expensive guesthouse's""]}"
2	2	2	2	2	1	Agent	1, 2	"{""1"": [""price range""], ""2"": [""price range""]}"
5	3	1	16	11	3	Agent	9, 11, 15, 16, 19	"{""9"": [""tickets""], ""11"": [""tickets""], ""15"": [""tickets""], ""16"": [""tickets""], ""19"": [""tickets""]}"
4	2	1	2	5	1	Human	0, 1, 2, 4	"{""0"": [""guesthouse""], ""1"": [""guesthouse's""], ""2"": [""guesthouse""], ""4"": [""guesthouse""]}"
4	1	1	7	14	1	Human	6, 7, 12, 19	"{""6"": [""number""], ""7"": [""number""], ""12"": [""number""], ""19"": [""number""]}"
3	3	1	11	12	1	Human	8, 11, 19	"{""8"": [""train""], ""11"": [""trains""], ""19"": [""train""]}"
2	2	1	4	4	1	Agent	1, 4	"{""1"": [""hotel""], ""4"": [""hotels""]}"
