Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	1	2	1	Human	0, 1	"{""0"": [""cheap side""], ""1"": [""cheap side""]}"
2	2	3	5	2	1	Human	4, 5	"{""4"": [""4 star guesthouses""], ""5"": [""four star guesthouses""]}"
3	3	2	11	4	2	Human	8, 10, 11	"{""8"": [""phone number""], ""10"": [""phone number""], ""11"": [""phone number""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""information""], ""9"": [""info""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""tickets""], ""13"": [""tickets""]}"
5	5	1	7	6	1	Human	6, 7, 8, 10, 11	"{""6"": [""postcode""], ""7"": [""postcode""], ""8"": [""postcode""], ""10"": [""postcode""], ""11"": [""postcode""]}"
4	2	1	4	4	1	Agent	3, 4, 5, 6	"{""3"": [""guesthouses""], ""4"": [""guesthouses""], ""5"": [""guesthouses""], ""6"": [""guesthouses""]}"
4	4	1	11	6	2	Human	8, 10, 11, 13	"{""8"": [""museum""], ""10"": [""museum""], ""11"": [""museum""], ""13"": [""museum""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""area""], ""2"": [""area""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""preference""], ""3"": [""preference""]}"
