Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	1	2	1	Human	0, 1	"{""0"": [""south part""], ""1"": [""south part""]}"
3	3	1	10	3	1	Agent	9, 10, 11	"{""9"": [""ticket""], ""10"": [""ticket""], ""11"": [""ticket""]}"
4	4	1	4	3	1	Agent	3, 4, 5	"{""3"": [""cambridge""], ""4"": [""cambridge""], ""5"": [""cambridge""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""reference number""], ""11"": [""reference number""]}"
3	3	1	2	5	1	Agent	1, 2, 5	"{""1"": [""cinema""], ""2"": [""cinema""], ""5"": [""cinema""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""price""], ""9"": [""price""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""train id""], ""9"": [""train id""]}"
4	2	1	7	6	1	Human	4, 7, 8, 9	"{""4"": [""train""], ""7"": [""trains""], ""8"": [""train""], ""9"": [""train""]}"
3	3	1	2	4	1	Agent	1, 2, 4	"{""1"": [""address""], ""2"": [""address""], ""4"": [""address""]}"
3	1	1	10	9	1	Agent	3, 10, 11	"{""3"": [""number""], ""10"": [""number""], ""11"": [""number""]}"
