Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	5	24	2	1	Agent	23, 24	"{""23"": [""boat attraction in the north""], ""24"": [""boat attractions in the north""]}"
2	2	4	8	2	1	Agent	7, 8	"{""7"": [""show how many stars""], ""8"": [""show how many stars""]}"
6	6	1	5	25	1	Human	5, 13, 18, 20, 21, 23, 24	"{""5"": [""north""], ""13"": [""north""], ""18"": [""north""], ""20"": [""north""], ""21"": [""north""], ""23"": [""north""], ""24"": [""north""]}"
3	3	2	1	6	1	Human	0, 1, 5	"{""0"": [""free parking""], ""1"": [""free parking""], ""5"": [""free parking""]}"
3	3	1	20	5	1	Agent	17, 20, 21	"{""17"": [""type""], ""20"": [""type""], ""21"": [""type""]}"
3	3	1	14	16	1	Agent	1, 14, 16	"{""1"": [""reservation""], ""14"": [""reservation""], ""16"": [""reservation""]}"
2	2	2	5	4	1	Human	2, 5	"{""2"": [""moderate price""], ""5"": [""moderate pricing""]}"
4	4	1	10	7	1	Agent	7, 8, 10, 11, 13	"{""7"": [""stars""], ""8"": [""stars""], ""10"": [""star""], ""11"": [""stars""], ""13"": [""stars""]}"
4	4	1	23	26	1	Human	0, 1, 5, 23, 24, 25	"{""0"": [""parking""], ""1"": [""parking""], ""5"": [""parking""], ""23"": [""park""], ""24"": [""park""], ""25"": [""park""]}"
5	5	1	9	13	3	Human	0, 6, 8, 9, 12	"{""0"": [""hotel""], ""6"": [""hotel""], ""8"": [""hotel""], ""9"": [""hotels""], ""12"": [""hotel""]}"
4	2	1	20	8	1	Agent	17, 20, 23, 24	"{""17"": [""attraction""], ""20"": [""attraction""], ""23"": [""attraction""], ""24"": [""attractions""]}"
3	1	1	25	3	1	Agent	23, 24, 25	"{""23"": [""boat""], ""24"": [""boat""], ""25"": [""boat""]}"
3	3	1	25	14	2	Human	12, 24, 25	"{""12"": [""information""], ""24"": [""information""], ""25"": [""information""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""rating""], ""11"": [""rating""]}"
2	2	1	4	2	1	Agent	3, 4	"{""3"": [""suit""], ""4"": [""suit""]}"
