Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	1	2	1	Human	0, 1	"{""0"": [""centre of cambridge""], ""1"": [""centre of cambridge""]}"
2	2	1	11	8	1	Human	4, 11	"{""4"": [""address""], ""11"": [""address""]}"
5	5	1	3	5	1	Human	2, 3, 5, 6	"{""2"": [""colleges""], ""3"": [""college"", ""colleges""], ""5"": [""college""], ""6"": [""college""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""entrance fee""], ""7"": [""entrance fee""]}"
3	3	1	3	9	1	Human	0, 3, 8	"{""0"": [""places""], ""3"": [""place""], ""8"": [""place""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""friday""], ""11"": [""friday""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""three nights""], ""11"": [""three nights""]}"
3	3	1	9	4	1	Human	8, 9, 11	"{""8"": [""allenbell""], ""9"": [""allenbell""], ""11"": [""allenbell""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""entertainment""], ""1"": [""entertainment""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""postcode""], ""5"": [""postcode""]}"
