Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
4	4	3	5	6	1	Human	4, 5, 9	"{""4"": [""4 star rating""], ""5"": [""4 star ratings""], ""9"": [""four star rating""]}"
2	2	3	3	2	1	Human	2, 3	"{""2"": [""5 star hotels""], ""3"": [""5 star hotels""]}"
4	2	2	1	4	1	Human	0, 1, 2, 3	"{""0"": [""five star""], ""1"": [""5 star""], ""2"": [""5 star""], ""3"": [""5 star""]}"
3	3	2	7	4	1	Human	6, 7, 9	"{""6"": [""price range""], ""7"": [""price ranges""], ""9"": [""price range""]}"
2	2	2	17	2	1	Human	16, 17	"{""16"": [""entrance fee""], ""17"": [""entrance fee""]}"
4	4	1	2	13	1	Agent	1, 2, 6, 13	"{""1"": [""area""], ""2"": [""area""], ""6"": [""area""], ""13"": [""area""]}"
4	1	1	8	4	1	Human	6, 7, 8, 9	"{""6"": [""price""], ""7"": [""price""], ""8"": [""price""], ""9"": [""price""]}"
4	1	1	4	7	1	Agent	3, 4, 5, 9	"{""3"": [""rating""], ""4"": [""rating""], ""5"": [""ratings""], ""9"": [""rating""]}"
3	3	1	5	6	2	Human	0, 4, 5	"{""0"": [""guesthouse""], ""4"": [""guesthouses""], ""5"": [""guesthouses""]}"
3	3	1	18	4	2	Agent	15, 17, 18	"{""15"": [""info""], ""17"": [""information""], ""18"": [""information""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""concerthall""], ""15"": [""concerthall""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""internet""], ""11"": [""internet""]}"
2	2	1	12	6	1	Agent	7, 12	"{""7"": [""town""], ""12"": [""town""]}"
