Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	15	2	1	Human	14, 15	"{""14"": [""contact number""], ""15"": [""contact number""]}"
4	4	1	1	8	1	Human	0, 1, 3, 7	"{""0"": [""restaurants""], ""1"": [""restaurants""], ""3"": [""restaurants""], ""7"": [""restaurant""]}"
3	3	1	6	4	2	Agent	3, 5, 6	"{""3"": [""area""], ""5"": [""area""], ""6"": [""area""]}"
3	1	1	14	3	1	Agent	13, 14, 15	"{""13"": [""number""], ""14"": [""number""], ""15"": [""number""]}"
3	3	1	5	9	1	Human	0, 5, 8	"{""0"": [""place""], ""5"": [""places""], ""8"": [""place""]}"
3	1	1	1	5	1	Human	0, 1	"{""0"": [""trying""], ""1"": [""trying""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""car""], ""15"": [""car""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""day""], ""17"": [""day""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""local""], ""1"": [""local""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""seems""], ""11"": [""seems""]}"
