Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	1	1	2	1	Human	0, 1	"{""0"": [""centre""], ""1"": [""centre""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""entrance fee""], ""5"": [""entrance fee""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""phone number""], ""5"": [""phone number""]}"
3	3	1	3	4	1	Human	2, 3, 5	"{""2"": [""colleges""], ""3"": [""colleges""], ""5"": [""college""]}"
3	1	1	11	8	1	Human	4, 5, 11	"{""4"": [""fee""], ""5"": [""fee""], ""11"": [""fee""]}"
3	1	1	11	8	1	Human	4, 5, 11	"{""4"": [""number""], ""5"": [""number""], ""11"": [""number""]}"
3	3	1	7	4	1	Human	6, 7, 9	"{""6"": [""train""], ""7"": [""trains""], ""9"": [""train""]}"
2	2	1	13	14	1	Human	0, 13	"{""0"": [""enjoy""], ""13"": [""enjoy""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""entertainment""], ""1"": [""entertainment""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""museum""], ""2"": [""museums""]}"
