Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	7	2	1	Human	6, 7	"{""6"": [""expensive price range""], ""7"": [""expensive price range""]}"
4	4	2	10	9	2	Agent	7, 9, 10, 15	"{""7"": [""lensfield hotel""], ""9"": [""lensfield hotel""], ""10"": [""lensfield hotel""], ""15"": [""lensfield hotel""]}"
2	2	3	11	2	1	Human	10, 11	"{""10"": [""free wifi""], ""11"": [""free wifi""]}"
3	3	1	11	9	2	Agent	7, 9, 10, 11, 15	"{""7"": [""lensfield""], ""9"": [""lensfield""], ""10"": [""lensfield""], ""11"": [""lensfield""], ""15"": [""lensfield""]}"
2	2	2	5	2	1	Human	0, 4, 5	"{""0"": [""cambridge""], ""4"": [""cambridge""], ""5"": [""cambridge""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""phone number""], ""15"": [""phone number""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""address""], ""15"": [""address""]}"
6	2	1	12	9	2	Agent	7, 9, 10, 12, 13, 15	"{""7"": [""hotel""], ""9"": [""hotel""], ""10"": [""hotel""], ""12"": [""hotel""], ""13"": [""hotel""], ""15"": [""hotel""]}"
3	3	1	5	4	2	Human	2, 4, 5	"{""2"": [""leicester""], ""4"": [""leicester""], ""5"": [""leicester""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""currently""], ""3"": [""currently""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""departure""], ""3"": [""departures""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""stars""], ""11"": [""star""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""times""], ""3"": [""time""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""town""], ""7"": [""town""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""train""], ""1"": [""trains""]}"
