Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	10	2	1	Agent	9, 10	"{""9"": [""address and phone number""], ""10"": [""address and phone number""]}"
2	2	3	1	2	1	Human	0, 1	"{""0"": [""moderately priced hotel""], ""1"": [""moderately priced hotels""]}"
3	3	2	3	4	1	Human	2, 3, 5	"{""2"": [""warkworth house""], ""3"": [""warkworth house""], ""5"": [""warkworth house""]}"
3	1	2	9	3	1	Human	8, 9, 10	"{""8"": [""phone number""], ""9"": [""phone number""], ""10"": [""phone number""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""nightclub""], ""7"": [""nightclubs""]}"
2	2	1	6	4	1	Agent	3, 6	"{""3"": [""town""], ""6"": [""town""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""three nights""], ""5"": [""three nights""]}"
5	2	1	8	7	1	Agent	5, 8, 9, 10, 11	"{""5"": [""number""], ""8"": [""number""], ""9"": [""number""], ""10"": [""number""], ""11"": [""number""]}"
4	2	1	9	4	1	Human	8, 9, 10, 11	"{""8"": [""address""], ""9"": [""address""], ""10"": [""address""], ""11"": [""address""]}"
4	2	1	2	6	1	Human	0, 1, 2, 5	"{""0"": [""hotel""], ""1"": [""hotels""], ""2"": [""hotel""], ""5"": [""hotel""]}"
2	2	1	13	14	1	Human	0, 13	"{""0"": [""cambridge""], ""13"": [""cambridge""]}"
2	1	1	5	2	1	Human	4, 5	"{""4"": [""nights"", ""night""], ""5"": [""nights""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""south""], ""1"": [""south""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""thursday""], ""5"": [""thursday""]}"
