Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	13	2	1	Human	12, 13	"{""12"": [""table for 8""], ""13"": [""table for 8""]}"
2	2	2	11	10	1	Human	2, 11	"{""2"": [""centre area""], ""11"": [""centre area""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""saturday""], ""13"": [""saturday""]}"
3	1	1	3	10	1	Human	2, 3, 11	"{""2"": [""centre""], ""3"": [""centre""], ""11"": [""centre""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""entrance fee""], ""5"": [""entrance fee""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""reference number""], ""15"": [""reference number""]}"
5	5	1	3	18	1	Human	0, 3, 5, 9, 17	"{""0"": [""cambridge""], ""3"": [""cambridge""], ""5"": [""cambridge""], ""9"": [""cambridge""], ""17"": [""cambridge""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""international restaurant""], ""11"": [""international restaurants""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""jamaican restaurant""], ""9"": [""jamaican restaurants""]}"
2	1	1	13	2	1	Human	12, 13	"{""12"": [""table""], ""13"": [""table""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""address""], ""5"": [""address""]}"
2	2	2	12	2	1	Agent	11, 12	"{""11"": [""varsity restaurant""], ""12"": [""varsity restaurant""]}"
6	2	1	9	7	2	Human	6, 8, 9, 10, 11, 12	"{""6"": [""restaurant""], ""8"": [""restaurant""], ""9"": [""restaurants""], ""10"": [""restaurant""], ""11"": [""restaurants"", ""restaurant""], ""12"": [""restaurant""]}"
3	1	1	11	10	2	Human	2, 6, 11	"{""2"": [""area""], ""6"": [""area""], ""11"": [""area""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""boat""], ""1"": [""boat""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""postcode""], ""5"": [""postcode""]}"
