Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	11	2	1	Human	10, 11	"{""10"": [""centre area""], ""11"": [""centre area""]}"
2	2	4	14	6	1	Agent	9, 14	"{""9"": [""cambridge contemporary art museum""], ""14"": [""cambridge contemporary art museum""]}"
3	1	1	11	10	2	Human	2, 10, 11	"{""2"": [""centre""], ""10"": [""centre""], ""11"": [""centre""]}"
4	4	1	15	16	3	Human	0, 8, 14, 15	"{""0"": [""restaurant""], ""8"": [""restaurant""], ""14"": [""restaurant""], ""15"": [""restaurant""]}"
2	2	2	7	4	1	Human	4, 7	"{""4"": [""4 people""], ""7"": [""4 people""]}"
3	3	2	4	3	1	Agent	3, 4, 5	"{""3"": [""backstreet bistro""], ""4"": [""backstreet bistro""], ""5"": [""backstreet bistro""]}"
2	2	2	17	2	1	Human	16, 17	"{""16"": [""contact number""], ""17"": [""contact number""]}"
2	2	2	11	2	1	Human	10, 11	"{""10"": [""phone number""], ""11"": [""phone number""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""reference number""], ""7"": [""reference number""]}"
7	1	1	9	12	1	Human	6, 7, 9, 10, 11, 16, 17	"{""6"": [""number""], ""7"": [""number""], ""9"": [""number""], ""10"": [""number""], ""11"": [""number""], ""16"": [""number""], ""17"": [""number""]}"
4	2	1	9	8	1	Human	8, 9, 14, 15	"{""8"": [""museums""], ""9"": [""museum""], ""14"": [""museum""], ""15"": [""museum""]}"
3	1	1	10	3	1	Agent	9, 10, 11	"{""9"": [""area""], ""10"": [""area""], ""11"": [""area""]}"
3	1	1	14	14	2	Agent	1, 9, 14	"{""1"": [""cambridge""], ""9"": [""cambridge""], ""14"": [""cambridge""]}"
3	3	1	14	12	2	Agent	3, 5, 14	"{""3"": [""reservation""], ""5"": [""reservation""], ""14"": [""reservation""]}"
2	2	1	7	4	1	Human	4, 7	"{""4"": [""friday""], ""7"": [""friday""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""places""], ""13"": [""place""]}"
2	2	1	15	4	1	Human	12, 15	"{""12"": [""taxi""], ""15"": [""taxi""]}"
