Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	7	2	1	Human	6, 7	"{""6"": [""hotel in the center""], ""7"": [""hotels in the centre""]}"
2	2	3	12	2	1	Agent	11, 12	"{""11"": [""4 star hotel""], ""12"": [""4 star hotel""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""free parking""], ""9"": [""free parking""]}"
3	1	2	12	4	2	Agent	9, 11, 12	"{""9"": [""4 stars""], ""11"": [""4 star""], ""12"": [""4 star""]}"
3	3	2	11	7	1	Human	10, 11, 16	"{""10"": [""price range""], ""11"": [""price range""], ""16"": [""price range""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""stevenage""], ""3"": [""stevenage""]}"
2	2	2	17	8	1	Human	10, 17	"{""10"": [""phone number""], ""17"": [""phone number""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""reference number""], ""5"": [""reference number""]}"
6	2	1	9	8	1	Human	6, 7, 9, 11, 12, 13	"{""6"": [""hotel""], ""7"": [""hotels""], ""9"": [""hotels""], ""11"": [""hotel""], ""12"": [""hotel""], ""13"": [""hotel""]}"
5	1	1	11	14	1	Human	4, 5, 10, 11, 17	"{""4"": [""number""], ""5"": [""number""], ""10"": [""number""], ""11"": [""number""], ""17"": [""number""]}"
4	1	1	10	10	1	Agent	10, 11, 16	"{""10"": [""price""], ""11"": [""price""], ""16"": [""price""]}"
4	1	1	17	8	1	Human	10, 11, 16, 17	"{""10"": [""range""], ""11"": [""range""], ""16"": [""range""], ""17"": [""range""]}"
3	3	1	11	7	1	Human	10, 11, 16	"{""10"": [""address""], ""11"": [""address""], ""16"": [""address""]}"
3	1	1	17	8	2	Human	10, 16, 17	"{""10"": [""phone""], ""16"": [""phone""], ""17"": [""phone""]}"
3	1	1	12	9	1	Human	4, 5	"{""4"": [""reference""], ""5"": [""reference""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""cambridge""], ""3"": [""cambridge""]}"
2	2	1	15	12	1	Human	4, 15	"{""4"": [""people""], ""15"": [""people""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""train""], ""3"": [""train""]}"
