Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
5	5	1	3	11	1	Human	0, 3, 8, 9, 10	"{""0"": [""train""], ""3"": [""train""], ""8"": [""train""], ""9"": [""train""], ""10"": [""train""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""cheap italian""], ""9"": [""cheap italian""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""cheap restaurant""], ""7"": [""cheap restaurants""]}"
2	2	2	11	4	1	Human	8, 11	"{""8"": [""reference number""], ""11"": [""reference number""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""price""], ""5"": [""price""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""travel time""], ""5"": [""travel time""]}"
2	2	2	10	2	1	Agent	9, 10	"{""9"": [""zizzi cambridge""], ""10"": [""zizzi cambridge""]}"
4	2	1	3	9	1	Human	2, 3, 9, 10	"{""2"": [""cambridge""], ""3"": [""cambridge""], ""9"": [""cambridge""], ""10"": [""cambridge""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""broxbourne""], ""3"": [""broxbourne""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""food""], ""8"": [""food""]}"
