Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	21	8	1	Human	14, 21	"{""14"": [""stevenage to cambridge""], ""21"": [""stevenage to cambridge""]}"
2	2	2	7	4	1	Human	4, 7	"{""4"": [""4 people""], ""7"": [""4 people""]}"
5	5	2	7	18	1	Human	4, 7, 10, 11, 21	"{""4"": [""reference number""], ""7"": [""reference number""], ""10"": [""reference number""], ""11"": [""reference number""], ""21"": [""reference number""]}"
3	3	1	9	14	1	Human	8, 9, 14, 15, 21	"{""8"": [""stevenage""], ""9"": [""stevenage""], ""14"": [""stevenage""], ""15"": [""stevenage""], ""21"": [""stevenage""]}"
3	3	2	17	6	1	Human	16, 17, 21	"{""16"": [""train id""], ""17"": [""train id""], ""21"": [""train id""]}"
5	5	1	9	14	1	Human	8, 9, 12, 14, 15, 16, 17, 21	"{""8"": [""train""], ""9"": [""trains""], ""12"": [""train""], ""14"": [""trains""], ""15"": [""train""], ""16"": [""train""], ""17"": [""train""], ""21"": [""train""]}"
2	2	2	7	4	1	Human	4, 7	"{""4"": [""2 nights""], ""7"": [""2 nights""]}"
6	6	1	4	19	1	Agent	7, 10	"{""7"": [""booking""], ""10"": [""booking""]}"
5	5	1	7	9	1	Human	6, 7, 8, 12, 14	"{""6"": [""monday""], ""7"": [""monday""], ""8"": [""monday""], ""12"": [""monday""], ""14"": [""monday""]}"
4	2	1	15	14	2	Human	8, 14, 15, 21	"{""8"": [""cambridge""], ""14"": [""cambridge""], ""15"": [""cambridge""], ""21"": [""cambridge""]}"
4	4	1	18	7	2	Agent	15, 17, 18, 21	"{""15"": [""ticket""], ""17"": [""tickets""], ""18"": [""ticket""], ""21"": [""ticket""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""criteria""], ""3"": [""criteria""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""price""], ""17"": [""price""]}"
