Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	3	4	1	Human	0, 3	"{""0"": [""free wifi""], ""3"": [""free wifi""]}"
7	7	1	1	12	1	Human	0, 1, 2, 3, 10, 11	"{""0"": [""hotel""], ""1"": [""hotels""], ""2"": [""hotel""], ""3"": [""hotels"", ""hotel""], ""10"": [""hotel""], ""11"": [""hotel""]}"
2	2	3	3	2	1	Human	2, 3	"{""2"": [""moderate price range""], ""3"": [""moderate price range""]}"
2	2	3	5	2	1	Human	4, 5	"{""4"": [""reservation for 6""], ""5"": [""reservations for 6""]}"
3	3	2	10	8	2	Agent	3, 5, 10	"{""3"": [""lovell lodge""], ""5"": [""lovell lodge""], ""10"": [""lovell lodge""]}"
3	3	2	11	4	1	Human	10, 11, 13	"{""10"": [""reference number""], ""11"": [""reference number""], ""13"": [""reference number""]}"
2	2	2	7	2	1	Human	6, 7, 11	"{""6"": [""train""], ""7"": [""train""], ""11"": [""train""]}"
3	3	1	10	13	1	Agent	10, 13	"{""10"": [""booking""], ""13"": [""booking""]}"
3	3	1	10	6	2	Agent	5, 9, 10	"{""5"": [""days""], ""9"": [""day""], ""10"": [""day""]}"
3	3	1	5	7	1	Human	4, 5, 10	"{""4"": [""wednesday""], ""5"": [""wednesday""], ""10"": [""wednesday""]}"
2	2	1	14	2	1	Agent	13, 14	"{""13"": [""help""], ""14"": [""help""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""parking""], ""3"": [""parking""]}"
2	2	1	11	8	1	Human	4, 11	"{""4"": [""people""], ""11"": [""people""]}"
