Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	5	12	4	1	Agent	9, 12	"{""9"": [""hotels located in the west""], ""12"": [""hotel located in the west""]}"
3	3	2	16	4	2	Agent	13, 15, 16	"{""13"": [""cambridge belfry""], ""15"": [""cambridge belfry's""], ""16"": [""cambridge belfry""]}"
3	1	1	9	5	1	Human	8, 9, 12	"{""8"": [""west""], ""9"": [""west""], ""12"": [""west""]}"
5	5	1	10	10	1	Human	8, 9, 10, 12, 16, 17	"{""8"": [""hotel""], ""9"": [""hotels""], ""10"": [""hotel""], ""12"": [""hotel""], ""16"": [""hotel""], ""17"": [""hotel""]}"
3	3	1	13	6	2	Human	8, 12, 13	"{""8"": [""parking""], ""12"": [""parking""], ""13"": [""parking""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""liverpool street""], ""1"": [""liverpool street""]}"
2	2	2	15	2	1	Human	14, 15	"{""14"": [""phone number""], ""15"": [""phone number""]}"
2	2	2	10	2	1	Agent	9, 10	"{""9"": [""price range""], ""10"": [""price range""]}"
6	6	1	1	10	1	Human	0, 1, 3, 4, 5, 9	"{""0"": [""train""], ""1"": [""trains""], ""3"": [""train""], ""4"": [""train""], ""5"": [""train""], ""9"": [""train""]}"
5	2	1	1	17	1	Human	0, 1, 13, 15, 16	"{""0"": [""cambridge""], ""1"": [""cambridge""], ""13"": [""cambridge""], ""15"": [""cambridge""], ""16"": [""cambridge""]}"
4	2	1	14	9	2	Agent	7, 9, 14, 15	"{""7"": [""number""], ""9"": [""number""], ""14"": [""number""], ""15"": [""number""]}"
3	1	1	13	5	1	Agent	9, 10, 13	"{""9"": [""range""], ""10"": [""range""], ""13"": [""range""]}"
2	2	1	13	4	1	Human	10, 13	"{""10"": [""star""], ""13"": [""stars""]}"
