Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	7	4	1	Human	6, 7, 9	"{""6"": [""train""], ""7"": [""train""], ""9"": [""train""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""cambridge""], ""9"": [""cambridge""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""town""], ""1"": [""town""]}"
2	2	2	4	2	1	Agent	3, 4	"{""3"": [""price range""], ""4"": [""price range""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""swiss food""], ""1"": [""swiss food""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""price""], ""11"": [""price""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""time""], ""8"": [""time""]}"
4	4	1	12	4	1	Agent	11, 12, 13, 14	"{""11"": [""ticket""], ""12"": [""ticket""], ""13"": [""tickets""], ""14"": [""ticket""]}"
3	3	1	1	4	1	Human	0, 1, 3	"{""0"": [""restaurant""], ""1"": [""restaurants"", ""restaurant""], ""3"": [""restaurants""]}"
2	2	1	5	6	1	Human	0, 5	"{""0"": [""centre""], ""5"": [""centre""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""ely""], ""7"": [""ely""]}"
2	2	1	9	4	1	Human	6, 9	"{""6"": [""wednesday""], ""9"": [""wednesday""]}"
