Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
5	5	2	8	9	1	Agent	7, 8, 9, 14, 15	"{""7"": [""reference number""], ""8"": [""reference number""], ""9"": [""reference number""], ""14"": [""reference number""], ""15"": [""reference number""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""north""], ""3"": [""north""]}"
4	4	1	21	7	2	Human	16, 18, 21, 22	"{""16"": [""taxi""], ""18"": [""taxi""], ""21"": [""taxi""], ""22"": [""taxi""]}"
3	3	1	21	9	1	Human	14, 21, 22	"{""14"": [""people""], ""21"": [""people""], ""22"": [""people""]}"
3	3	2	20	11	1	Agent	13, 20, 23	"{""13"": [""travellers rest""], ""20"": [""travelers rest""], ""23"": [""traveller's rest""]}"
2	2	2	3	4	1	Human	0, 3	"{""0"": [""free wifi""], ""3"": [""free wifi""]}"
3	3	2	4	10	1	Agent	1, 4, 10	"{""1"": [""price range""], ""4"": [""price range""], ""10"": [""price range""]}"
3	3	1	3	6	1	Human	0, 3, 5	"{""0"": [""guesthouse""], ""3"": [""guesthouses""], ""5"": [""guesthouses""]}"
3	3	1	14	3	1	Agent	13, 14, 15	"{""13"": [""reservations""], ""14"": [""reservation""], ""15"": [""reservation""]}"
6	1	1	23	17	1	Agent	7, 8, 9, 14, 15, 23	"{""7"": [""number""], ""8"": [""number""], ""9"": [""number""], ""14"": [""number""], ""15"": [""number""], ""23"": [""number""]}"
5	1	1	4	10	2	Agent	1, 3, 4, 10	"{""1"": [""price""], ""3"": [""price""], ""4"": [""price""], ""10"": [""price""]}"
5	2	1	20	11	3	Agent	13, 20, 23	"{""13"": [""travellers""], ""20"": [""travelers""], ""23"": [""traveller's""]}"
3	3	1	18	3	1	Agent	17, 18, 19	"{""17"": [""time""], ""18"": [""time""], ""19"": [""time""]}"
2	2	1	25	26	1	Human	0, 25	"{""0"": [""cambridge""], ""25"": [""cambridge""]}"
2	2	1	25	12	1	Human	14, 25	"{""14"": [""day""], ""25"": [""day""]}"
