Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	7	2	1	Human	6, 7	"{""6"": [""european restaurant""], ""7"": [""european restaurants""]}"
4	4	1	3	8	2	Human	0, 2, 3, 7	"{""0"": [""centre""], ""2"": [""center""], ""3"": [""centre""], ""7"": [""centre""]}"
3	3	1	1	3	1	Human	0, 1, 2	"{""0"": [""museum""], ""1"": [""museum""], ""2"": [""museum""]}"
3	1	1	12	7	1	Human	6, 7, 12	"{""6"": [""restaurant""], ""7"": [""restaurants""], ""12"": [""restaurant""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""area""], ""7"": [""area""]}"
2	2	1	10	2	1	Agent	9, 10	"{""9"": [""galleria""], ""10"": [""galleria""]}"
2	2	1	11	8	1	Human	4, 11	"{""4"": [""number""], ""11"": [""number""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""park""], ""13"": [""park""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""phone""], ""5"": [""phone""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""price""], ""8"": [""price""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""taxi""], ""13"": [""taxi""]}"
