Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	15	2	1	Human	14, 15	"{""14"": [""reservation for 4 people""], ""15"": [""reservation for 4 people""]}"
4	4	1	1	14	1	Human	0, 1, 13	"{""0"": [""south""], ""1"": [""south""], ""13"": [""south""]}"
3	1	2	15	8	2	Human	8, 14, 15	"{""8"": [""4 people""], ""14"": [""4 people""], ""15"": [""4 people""]}"
2	2	2	4	2	1	Agent	3, 4	"{""3"": [""south side""], ""4"": [""south side""]}"
2	2	2	13	4	1	Human	10, 13	"{""10"": [""price range""], ""13"": [""price range""]}"
3	3	1	14	11	2	Agent	14, 15	"{""14"": [""reservation""], ""15"": [""reservation""]}"
4	4	1	3	11	1	Human	2, 3, 10, 12	"{""2"": [""hotel""], ""3"": [""hotels""], ""10"": [""hotel""], ""12"": [""hotel""]}"
4	1	1	8	9	1	Agent	7, 8, 14, 15	"{""7"": [""people""], ""8"": [""people""], ""14"": [""people""], ""15"": [""people""]}"
2	2	1	15	8	1	Human	8, 15	"{""8"": [""wednesday""], ""15"": [""wednesday""]}"
2	2	1	12	12	1	Agent	1, 12	"{""1"": [""yet""], ""12"": [""yet""]}"
