Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	14	2	1	Agent	9, 11, 13, 14	"{""9"": [""corpus christi""], ""11"": [""corpus christi""], ""13"": [""corpus christi""], ""14"": [""corpus christi""]}"
2	2	2	10	2	1	Agent	9, 10	"{""9"": [""entrance fee""], ""10"": [""entrance fee""]}"
2	2	3	14	6	1	Agent	9, 14	"{""9"": [""corpus christi college""], ""14"": [""corpus christi college""]}"
5	5	1	15	16	4	Human	0, 6, 12, 14, 15	"{""0"": [""restaurant""], ""6"": [""restaurant""], ""12"": [""restaurant""], ""14"": [""restaurant""], ""15"": [""restaurant""]}"
4	4	1	13	6	1	Human	12, 13, 15, 17	"{""12"": [""taxi""], ""13"": [""taxi""], ""15"": [""taxi""], ""17"": [""taxi""]}"
2	2	2	17	2	1	Human	16, 17	"{""16"": [""contact number""], ""17"": [""contact number""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""reference number""], ""5"": [""reference number""]}"
6	2	1	9	14	1	Human	4, 5, 9, 15, 16, 17	"{""4"": [""number""], ""5"": [""number""], ""9"": [""number""], ""15"": [""number""], ""16"": [""number""], ""17"": [""number""]}"
4	2	1	9	7	1	Human	8, 9, 10, 14	"{""8"": [""college""], ""9"": [""college""], ""10"": [""college""], ""14"": [""college""]}"
3	3	1	8	6	1	Agent	7, 8, 12	"{""7"": [""attraction""], ""8"": [""attraction""], ""12"": [""attraction""]}"
2	2	1	7	2	1	Human	6, 7	"{""6"": [""area""], ""7"": [""area""]}"
2	1	1	10	2	1	Agent	9, 10	"{""9"": [""fee"", ""fee""], ""10"": [""fee""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""postcode""], ""11"": [""postcode""]}"
2	2	1	14	2	1	Agent	13, 14	"{""13"": [""time""], ""14"": [""time""]}"
