Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	1	3	8	1	Human	0, 3, 7	"{""0"": [""centre""], ""3"": [""centre""], ""7"": [""centre""]}"
3	3	1	1	2	1	Human	0, 1	"{""0"": [""town""], ""1"": [""town""]}"
2	2	2	19	10	1	Human	10, 19	"{""10"": [""reference number""], ""19"": [""reference number""]}"
2	2	1	7	6	1	Human	2, 7	"{""2"": [""type""], ""7"": [""type""]}"
2	2	2	20	18	1	Agent	3, 20	"{""3"": [""vue cinema""], ""20"": [""vue cinema""]}"
7	7	1	5	20	1	Human	4, 5, 7, 13, 15, 20, 23	"{""4"": [""restaurant""], ""5"": [""restaurant""], ""7"": [""restaurants""], ""13"": [""restaurant""], ""15"": [""restaurant""], ""20"": [""restaurant""], ""23"": [""restaurant""]}"
4	4	1	13	7	1	Human	12, 13, 15, 18	"{""12"": [""monday""], ""13"": [""monday""], ""15"": [""monday""], ""18"": [""monday""]}"
3	1	1	3	19	1	Human	2, 3, 20	"{""2"": [""cinema""], ""3"": [""cinema""], ""20"": [""cinema""]}"
2	2	1	4	4	1	Agent	1, 4	"{""1"": [""areas""], ""4"": [""area""]}"
2	2	1	14	14	1	Agent	1, 14	"{""1"": [""place""], ""14"": [""place""]}"
