Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	13	2	1	Human	12, 13	"{""12"": [""contact number""], ""13"": [""contact number""]}"
2	2	4	5	2	1	Human	4, 5	"{""4"": [""room for 7 people""], ""5"": [""rooms for 7 people""]}"
4	4	2	8	7	2	Agent	3, 7, 8, 9	"{""3"": [""price range""], ""7"": [""price range""], ""8"": [""price range""], ""9"": [""price range""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""4 stars""], ""1"": [""4 star""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""2 nights""], ""5"": [""2 nights""]}"
6	6	1	1	13	1	Human	0, 1, 3, 5, 11, 12	"{""0"": [""hotel""], ""1"": [""hotels""], ""3"": [""hotel""], ""5"": [""hotel""], ""11"": [""hotel""], ""12"": [""hotel""]}"
6	1	1	1	10	1	Human	1, 3, 7, 8, 9	"{""1"": [""price""], ""3"": [""price""], ""7"": [""price""], ""8"": [""price""], ""9"": [""price""]}"
4	2	1	8	9	1	Agent	5, 8, 12, 13	"{""5"": [""number""], ""8"": [""number""], ""12"": [""number""], ""13"": [""number""]}"
4	4	1	9	7	1	Human	6, 9, 11, 12	"{""6"": [""restaurant""], ""9"": [""restaurant""], ""11"": [""restaurant""], ""12"": [""restaurant""]}"
3	1	1	3	4	1	Human	0, 1, 3	"{""0"": [""stars""], ""1"": [""star""], ""3"": [""star""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""favorite""], ""9"": [""favorite""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""taxi""], ""11"": [""taxi""]}"
2	2	1	6	6	1	Agent	1, 6	"{""1"": [""town""], ""6"": [""town""]}"
