Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	5	2	1	Human	4, 5	"{""4"": [""latin food""], ""5"": [""latin food""]}"
8	8	1	3	19	2	Human	0, 2, 3, 4, 12, 13, 16, 18	"{""0"": [""places""], ""2"": [""place""], ""3"": [""places""], ""4"": [""place""], ""12"": [""places""], ""13"": [""place""], ""16"": [""place""], ""18"": [""place""]}"
7	7	1	3	21	1	Human	0, 3, 5, 7, 14, 16, 20	"{""0"": [""restaurants""], ""3"": [""restaurant""], ""5"": [""restaurants""], ""7"": [""restaurant""], ""14"": [""restaurant""], ""16"": [""restaurant""], ""20"": [""restaurant""]}"
5	5	1	8	14	1	Agent	7, 12, 20	"{""7"": [""reservations""], ""12"": [""reservation""], ""20"": [""reservation""]}"
4	2	1	4	6	1	Agent	1, 4, 5, 6	"{""1"": [""food""], ""4"": [""food""], ""5"": [""food""], ""6"": [""food""]}"
3	3	1	10	13	1	Agent	9, 10, 21	"{""9"": [""number""], ""10"": [""number""], ""21"": [""number""]}"
3	3	1	9	3	1	Human	8, 9, 10	"{""8"": [""question""], ""9"": [""question""], ""10"": [""question""]}"
3	3	1	1	3	1	Human	0, 1, 2	"{""0"": [""town""], ""1"": [""town""], ""2"": [""town""]}"
2	2	1	15	4	1	Human	12, 15	"{""12"": [""cab""], ""15"": [""cab""]}"
2	2	1	21	10	1	Human	12, 21	"{""12"": [""contact""], ""21"": [""contact""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""table""], ""9"": [""table""]}"
2	2	1	21	2	1	Human	20, 21	"{""20"": [""taxi""], ""21"": [""taxi""]}"
2	2	1	12	8	1	Agent	5, 12	"{""5"": [""type""], ""12"": [""type""]}"
