Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	15	2	1	Human	14, 15	"{""14"": [""guesthouse in the north""], ""15"": [""guesthouses in the north""]}"
4	4	1	9	8	1	Human	8, 9, 12, 13, 14, 15	"{""8"": [""guesthouse""], ""9"": [""guesthouses""], ""12"": [""guesthouse""], ""13"": [""guesthouses""], ""14"": [""guesthouse""], ""15"": [""guesthouses""]}"
7	7	1	5	11	1	Agent	3, 4, 5, 6, 9, 12, 13	"{""3"": [""area""], ""4"": [""area""], ""5"": [""area""], ""6"": [""area""], ""9"": [""area""], ""12"": [""area""], ""13"": [""area""]}"
3	3	1	9	12	1	Human	2, 9, 13	"{""2"": [""west""], ""9"": [""west""], ""13"": [""West""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""phone number""], ""7"": [""phone number""]}"
3	3	1	5	4	1	Human	4, 5, 7	"{""4"": [""colleges""], ""5"": [""colleges""], ""7"": [""college""]}"
3	1	1	19	14	1	Human	6, 7, 19	"{""6"": [""number""], ""7"": [""number""], ""19"": [""number""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""pool""], ""3"": [""pools""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""star""], ""17"": [""stars""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""swimming""], ""3"": [""swimming""]}"
