Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	7	2	1	Human	6, 7	"{""6"": [""centre of town""], ""7"": [""centre of town""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""nice day""], ""13"": [""nice day""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""taxi""], ""11"": [""taxi""]}"
2	2	2	9	8	1	Human	2, 9	"{""2"": [""city center""], ""9"": [""city centre""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""gastropub food""], ""7"": [""gastropub food""]}"
3	3	1	4	3	1	Agent	3, 4, 5	"{""3"": [""college""], ""4"": [""college""], ""5"": [""college""]}"
4	1	1	9	8	2	Human	2, 6, 7, 9	"{""2"": [""center""], ""6"": [""centre""], ""7"": [""centre""], ""9"": [""centre"", ""centre""]}"
3	1	1	6	3	1	Agent	5, 6, 7	"{""5"": [""food""], ""6"": [""food""], ""7"": [""food""]}"
3	3	1	3	8	1	Human	2, 3, 9	"{""2"": [""phone""], ""3"": [""phone""], ""9"": [""phone""]}"
3	3	1	10	6	2	Agent	5, 7, 10	"{""5"": [""restaurants""], ""7"": [""restaurant""], ""10"": [""restaurant""]}"
3	1	1	9	4	1	Human	6, 7, 9	"{""6"": [""town""], ""7"": [""town""], ""9"": [""town""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""attractions""], ""2"": [""attraction""]}"
2	2	1	8	2	1	Agent	7, 8	"{""7"": [""information""], ""8"": [""information""]}"
2	2	1	11	10	1	Human	2, 11	"{""2"": [""number""], ""11"": [""number""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""postcode""], ""3"": [""postcode""]}"
