Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	7	2	1	Human	6, 7	"{""6"": [""table for 2""], ""7"": [""table for two""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""postcode""], ""11"": [""postcode""]}"
3	3	1	7	8	2	Human	0, 4, 7	"{""0"": [""able""], ""4"": [""able""], ""7"": [""able""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""reference number""], ""7"": [""reference number""]}"
3	3	1	10	3	1	Agent	9, 10, 11	"{""9"": [""ballare""], ""10"": [""ballare""], ""11"": [""ballare""]}"
4	4	1	4	5	2	Agent	1, 3, 4, 5	"{""1"": [""area""], ""3"": [""area""], ""4"": [""area""], ""5"": [""area""]}"
4	4	1	3	6	2	Human	0, 2, 3, 5	"{""0"": [""restaurant""], ""2"": [""restaurants""], ""3"": [""restaurants""], ""5"": [""restaurant""]}"
3	3	1	4	3	1	Agent	4, 5	"{""4"": [""preference""], ""5"": [""preference""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""center""], ""9"": [""centre""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""nightclub""], ""9"": [""nightclubs""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""steakhouse""], ""1"": [""steakhouses""]}"
