Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	7	19	2	1	Human	18, 19	"{""18"": [""guesthouse in the south with free parking""], ""19"": [""guesthouse in the south with free parking""]}"
3	1	4	19	4	2	Human	16, 18, 19	"{""16"": [""south with free parking""], ""18"": [""south with free parking""], ""19"": [""south with free parking""]}"
2	2	3	1	2	1	Human	0, 1	"{""0"": [""south of town""], ""1"": [""south of town""]}"
2	2	5	20	12	1	Agent	9, 20	"{""9"": [""6 guests for three nights""], ""20"": [""6 guests for 3 nights""]}"
2	2	4	20	6	1	Agent	15, 20	"{""15"": [""another area of town""], ""20"": [""another area of town""]}"
2	2	4	5	2	1	Human	4, 5	"{""4"": [""guesthouse in that area""], ""5"": [""guesthouses in that area""]}"
2	2	4	16	16	1	Agent	1, 16	"{""1"": [""hotel in the south""], ""16"": [""hotel in the south""]}"
3	3	2	19	19	4	Human	2, 4, 16, 18, 19, 20	"{""2"": [""free parking""], ""4"": [""free parking""], ""16"": [""free parking""], ""18"": [""free parking""], ""19"": [""free parking""], ""20"": [""free parking""]}"
3	1	3	21	7	1	Agent	15, 20, 21	"{""15"": [""area of town""], ""20"": [""area of town""], ""21"": [""area of town""]}"
2	2	2	9	13	1	Human	8, 9, 16, 20	"{""8"": [""3 nights""], ""9"": [""three nights""], ""16"": [""3 nights""], ""20"": [""3 nights""]}"
2	2	3	11	2	1	Human	10, 11	"{""10"": [""accommodate 2 nights""], ""11"": [""accommodate 2 nights""]}"
6	1	1	3	22	1	Human	0, 1, 3, 15, 20, 21	"{""0"": [""town""], ""1"": [""town""], ""3"": [""town""], ""15"": [""town""], ""20"": [""town""], ""21"": [""town""]}"
5	3	2	14	13	1	Human	10, 11, 14, 18, 22	"{""10"": [""2 nights""], ""11"": [""2 nights""], ""14"": [""2 nights""], ""18"": [""2 nights""], ""22"": [""two nights""]}"
4	4	1	2	21	1	Agent	1, 2, 3, 16, 19, 21	"{""1"": [""hotel""], ""2"": [""hotel""], ""3"": [""hotels""], ""16"": [""hotel""], ""19"": [""hotel""], ""21"": [""hotel""]}"
3	3	1	20	10	2	Agent	11, 15, 20	"{""11"": [""accommodate""], ""15"": [""accommodate""], ""20"": [""accommodate""]}"
6	6	1	9	16	1	Human	8, 9, 16, 17, 18, 20, 21, 23	"{""8"": [""sunday""], ""9"": [""sunday""], ""16"": [""sunday""], ""17"": [""sunday""], ""18"": [""sunday""], ""20"": [""sunday""], ""21"": [""sunday""], ""23"": [""sunday""]}"
3	1	2	9	15	1	Human	6, 9, 20	"{""6"": [""six guests""], ""9"": [""6 guests""], ""20"": [""6 guests""]}"
3	3	1	25	4	1	Human	24, 25, 27	"{""24"": [""tuesday""], ""25"": [""tuesday""], ""27"": [""tuesday""]}"
2	2	2	27	2	1	Human	26, 27	"{""26"": [""6 tickets""], ""27"": [""6 tickets""]}"
10	6	1	2	19	1	Agent	1, 2, 4, 5, 9, 11, 15, 16, 18, 19	"{""1"": [""guesthouses""], ""2"": [""guesthouse""], ""4"": [""guesthouse""], ""5"": [""guesthouses""], ""9"": [""guesthouses""], ""11"": [""guesthouse""], ""15"": [""guesthouse""], ""16"": [""guesthouse""], ""18"": [""guesthouse""], ""19"": [""guesthouse""]}"
9	1	1	11	15	1	Human	8, 9, 10, 11, 14, 16, 18, 20, 22	"{""8"": [""nights""], ""9"": [""nights""], ""10"": [""nights""], ""11"": [""nights"", ""night""], ""14"": [""nights""], ""16"": [""nights""], ""18"": [""nights""], ""20"": [""nights""], ""22"": [""nights""]}"
7	1	1	23	22	4	Human	2, 4, 16, 18, 19, 20, 23	"{""2"": [""parking""], ""4"": [""parking""], ""16"": [""parking""], ""18"": [""parking""], ""19"": [""parking""], ""20"": [""parking""], ""23"": [""parking""]}"
7	2	1	2	23	1	Agent	1, 13, 20	"{""1"": [""price""], ""13"": [""price""], ""20"": [""price""]}"
4	1	1	23	18	1	Human	6, 9, 20, 23	"{""6"": [""guests""], ""9"": [""guests""], ""20"": [""guests""], ""23"": [""guest""]}"
3	1	1	26	3	1	Agent	25, 26, 27	"{""25"": [""tickets""], ""26"": [""tickets""], ""27"": [""tickets""]}"
3	3	1	25	4	1	Human	24, 25, 27	"{""24"": [""train""], ""25"": [""train""], ""27"": [""train""]}"
2	2	1	25	2	1	Human	24, 25	"{""24"": [""cambridge""], ""25"": [""cambridge""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""options""], ""13"": [""options"", ""option""]}"
