Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	4	13	14	1	Human	0, 5, 13	"{""0"": [""centre""], ""5"": [""centre""], ""13"": [""centre""]}"
3	3	2	9	11	1	Human	6, 9, 16	"{""6"": [""2 people""], ""9"": [""2 people""], ""16"": [""2 people""]}"
2	2	3	6	2	1	Agent	5, 6	"{""5"": [""table""], ""6"": [""table""]}"
3	3	1	9	11	1	Human	6, 9, 16	"{""6"": [""thursday""], ""9"": [""thursday""], ""16"": [""thursday""]}"
3	3	2	16	9	1	Agent	9, 16, 17	"{""9"": [""reference number""], ""16"": [""reference number""], ""17"": [""reference number""]}"
2	2	2	12	2	1	Agent	11, 12	"{""11"": [""price range""], ""12"": [""price range""]}"
5	2	1	20	13	1	Agent	9, 16, 17, 20, 21	"{""9"": [""number""], ""16"": [""number""], ""17"": [""number""], ""20"": [""number""], ""21"": [""number""]}"
5	5	1	5	19	2	Human	0, 2, 5, 10, 18	"{""0"": [""restaurants""], ""2"": [""restaurants""], ""5"": [""restaurants""], ""10"": [""restaurant""], ""18"": [""restaurant""]}"
4	4	1	13	9	1	Human	10, 13, 15, 18	"{""10"": [""hotel""], ""13"": [""hotel""], ""15"": [""hotel""], ""18"": [""hotel""]}"
3	3	1	16	17	1	Agent	7, 16, 23	"{""7"": [""day""], ""16"": [""days""], ""23"": [""day""]}"
3	3	1	2	3	1	Agent	1, 2, 3	"{""1"": [""food""], ""2"": [""food""], ""3"": [""food""]}"
3	1	1	11	13	1	Human	0, 11, 12	"{""0"": [""price""], ""11"": [""price""], ""12"": [""price""]}"
3	1	1	13	3	1	Agent	11, 12, 13	"{""11"": [""range""], ""12"": [""range""], ""13"": [""range""]}"
2	2	1	18	10	1	Agent	9, 18	"{""9"": [""reservation""], ""18"": [""reservation""]}"
