Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	7	5	2	1	Human	4, 5	"{""4"": [""postcode for the man on the moon""], ""5"": [""postcode for the man on the moon""]}"
3	1	4	4	3	1	Agent	3, 4, 5	"{""3"": [""man on the moon""], ""4"": [""man on the moon""], ""5"": [""man on the moon""]}"
2	2	3	1	2	1	Human	0, 1	"{""0"": [""centre of town""], ""1"": [""centre of town""]}"
6	6	1	1	14	1	Human	0, 1, 2, 3, 7, 13	"{""0"": [""centre""], ""1"": [""centre"", ""centre""], ""2"": [""centre""], ""3"": [""centre""], ""7"": [""centre""], ""13"": [""center""]}"
2	2	3	1	2	1	Human	0, 1	"{""0"": [""multiple sports attraction""], ""1"": [""multiple sports attractions""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""entrance fee""], ""5"": [""entrance fee""]}"
4	2	1	3	8	1	Human	0, 1, 3, 7	"{""0"": [""town""], ""1"": [""town""], ""3"": [""town""], ""7"": [""town""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""reference number""], ""9"": [""reference number""]}"
2	2	2	7	2	1	Human	6, 7	"{""6"": [""vietnamese restaurant""], ""7"": [""vietnamese restaurant""]}"
3	3	1	11	4	1	Human	10, 11	"{""10"": [""contact""], ""11"": [""contact""]}"
3	1	1	10	3	1	Human	8, 9, 10	"{""8"": [""number""], ""9"": [""number""], ""10"": [""number""]}"
3	1	1	10	5	1	Human	6, 7, 10	"{""6"": [""restaurant""], ""7"": [""restaurant""], ""10"": [""restaurant""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""table""], ""9"": [""table""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""taxi""], ""11"": [""taxi""]}"
2	2	1	10	2	1	Agent	9, 10	"{""9"": [""time""], ""10"": [""time""]}"
