Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
4	4	1	13	14	3	Human	0, 6, 8, 13	"{""0"": [""centre""], ""6"": [""centre""], ""8"": [""centre""], ""13"": [""center""]}"
2	2	4	5	2	1	Human	4, 5	"{""4"": [""star rating of 0""], ""5"": [""star ratings of 0""]}"
2	2	3	5	2	1	Human	4, 5, 6, 7	"{""4"": [""place""], ""5"": [""places""], ""6"": [""place""], ""7"": [""place""]}"
2	2	2	2	2	1	Agent	1, 2	"{""1"": [""adc theatre""], ""2"": [""adc theatre""]}"
3	3	2	7	8	1	Human	6, 7, 13	"{""6"": [""free parking""], ""7"": [""free parking""], ""13"": [""free parking""]}"
3	1	1	3	3	1	Agent	1, 2, 3	"{""1"": [""adc""], ""2"": [""adc""], ""3"": [""adc's""]}"
2	2	2	8	2	1	Agent	7, 8	"{""7"": [""el shaddai""], ""8"": [""el shaddai""]}"
2	2	2	3	2	1	Human	2, 3	"{""2"": [""phone number""], ""3"": [""phone number""]}"
2	1	2	5	2	1	Human	4, 5	"{""4"": [""star rating"", ""star ratings""], ""5"": [""star ratings""]}"
4	1	1	6	13	1	Agent	1, 6, 7, 13	"{""1"": [""park""], ""6"": [""parking""], ""7"": [""parking""], ""13"": [""parking""]}"
4	2	1	1	14	1	Human	0, 1, 2, 13	"{""0"": [""theatre""], ""1"": [""theatre""], ""2"": [""theatre""], ""13"": [""theatre""]}"
3	3	1	6	9	1	Agent	6, 13	"{""6"": [""price""], ""13"": [""price""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""internet""], ""5"": [""internet""]}"
2	2	1	12	2	1	Agent	11, 12	"{""11"": [""people""], ""12"": [""people""]}"
2	2	1	3	2	1	Human	2, 3	"{""2"": [""postcode""], ""3"": [""postcode""]}"
