Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	13	10	1	Human	4, 13	"{""4"": [""reference number""], ""13"": [""reference number""]}"
4	4	2	15	8	3	Human	8, 12, 14, 15	"{""8"": [""free parking""], ""12"": [""free parking""], ""14"": [""free parking""], ""15"": [""free parking""]}"
4	4	1	5	8	2	Human	0, 2, 5, 7	"{""0"": [""cambridge""], ""2"": [""cambridge""], ""5"": [""cambridge""], ""7"": [""cambridge""]}"
3	3	2	16	11	1	Agent	7, 16, 17	"{""7"": [""price range""], ""16"": [""price range""], ""17"": [""price range""]}"
4	4	1	13	6	1	Human	12, 13, 15, 17	"{""12"": [""information""], ""13"": [""info""], ""15"": [""information""], ""17"": [""information""]}"
2	2	2	13	10	1	Human	4, 13	"{""4"": [""7 tickets""], ""13"": [""7 tickets""]}"
4	4	1	12	7	2	Agent	7, 9, 12, 13	"{""7"": [""hotels""], ""9"": [""hotels""], ""12"": [""hotels""], ""13"": [""hotel""]}"
4	4	1	10	6	1	Agent	9, 10, 12, 14	"{""9"": [""house""], ""10"": [""house""], ""12"": [""house""], ""14"": [""house""]}"
3	3	1	22	12	2	Agent	11, 21, 22	"{""11"": [""day""], ""21"": [""day""], ""22"": [""day""]}"
3	1	1	5	10	1	Human	4, 5, 13	"{""4"": [""reference""], ""5"": [""reference""], ""13"": [""reference""]}"
3	3	1	3	14	1	Human	0, 3, 13	"{""0"": [""train""], ""3"": [""trains""], ""13"": [""train""]}"
2	2	1	5	4	1	Human	2, 5	"{""2"": [""norwich""], ""5"": [""norwich""]}"
