Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
3	3	4	14	3	1	Agent	13, 14, 15	"{""13"": [""express by holiday inn""], ""14"": [""express by holiday inn""], ""15"": [""express by holiday inn""]}"
2	2	4	21	4	1	Human	0, 8, 10, 16, 18, 21	"{""0"": [""restaurant""], ""8"": [""restaurant""], ""10"": [""restaurant""], ""16"": [""restaurant""], ""18"": [""restaurant""], ""21"": [""restaurant""]}"
4	4	2	10	10	1	Human	6, 7, 10, 12, 14, 15	"{""6"": [""free parking""], ""7"": [""free parking""], ""10"": [""free parking""], ""12"": [""free parking""], ""14"": [""free parking""], ""15"": [""free parking""]}"
8	8	1	2	18	1	Agent	5, 13, 15, 16	"{""5"": [""booking""], ""13"": [""booking""], ""15"": [""booking""], ""16"": [""booking""]}"
7	7	1	9	16	2	Human	6, 8, 9, 10, 11, 16, 21	"{""6"": [""hotel""], ""8"": [""hotel""], ""9"": [""hotel""], ""10"": [""hotel""], ""11"": [""hotels""], ""16"": [""hotel""], ""21"": [""hotel""]}"
3	3	2	19	4	2	Human	16, 18, 19	"{""16"": [""contact number""], ""18"": [""contact number""], ""19"": [""contact number""]}"
3	3	2	11	4	2	Human	8, 10, 11	"{""8"": [""price range""], ""10"": [""price range""], ""11"": [""price range""]}"
4	4	1	21	6	3	Human	16, 18, 20, 21	"{""16"": [""taxi""], ""18"": [""taxi""], ""20"": [""taxi""], ""21"": [""taxi""]}"
4	2	1	16	15	1	Agent	5, 16, 18, 19	"{""5"": [""number""], ""16"": [""number""], ""18"": [""number""], ""19"": [""number""]}"
3	3	1	12	7	1	Agent	7, 12, 13	"{""7"": [""star""], ""12"": [""star""], ""13"": [""stars""]}"
2	2	1	13	14	1	Human	0, 13	"{""0"": [""cambridge""], ""13"": [""cambridge""]}"
2	2	1	4	2	1	Agent	3, 4	"{""3"": [""people""], ""4"": [""people""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""rating""], ""13"": [""rated""]}"
2	2	1	19	2	1	Human	18, 19	"{""18"": [""reservation""], ""19"": [""reservation""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""table""], ""5"": [""table""]}"
