Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	9	2	1	Human	8, 9	"{""8"": [""entrance fee""], ""9"": [""entrance fee""]}"
3	3	2	10	8	2	Agent	3, 5, 10	"{""3"": [""tandoori palace""], ""5"": [""tandoori palace""], ""10"": [""tandoori palace""]}"
2	2	2	10	4	1	Agent	7, 10	"{""7"": [""clare hall""], ""10"": [""clare hall""]}"
2	2	2	5	2	1	Human	4, 5	"{""4"": [""phone number""], ""5"": [""phone number""]}"
2	2	2	2	2	1	Agent	1, 2	"{""1"": [""price range""], ""2"": [""price range""]}"
3	1	1	10	4	2	Agent	7, 9, 10	"{""7"": [""clare""], ""9"": [""clare""], ""10"": [""clare""]}"
3	1	1	11	8	1	Human	4, 5, 11	"{""4"": [""number""], ""5"": [""number""], ""11"": [""number""]}"
2	2	1	9	2	1	Human	8, 9	"{""8"": [""area""], ""9"": [""area""]}"
2	2	1	9	4	1	Human	6, 9	"{""6"": [""college""], ""9"": [""college""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""postcode""], ""5"": [""postcode""]}"
