Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	2	11	2	1	Human	10, 11	"{""10"": [""same area""], ""11"": [""same area""]}"
2	2	2	1	2	1	Human	0, 1	"{""0"": [""japanese restaurant""], ""1"": [""japanese restaurant""]}"
5	5	1	7	9	1	Human	6, 7, 10, 13, 14	"{""6"": [""hotel""], ""7"": [""hotel""], ""10"": [""hotel""], ""13"": [""hotel""], ""14"": [""hotel""]}"
2	2	2	17	2	1	Human	16, 17	"{""16"": [""1 night""], ""17"": [""1 night""]}"
4	2	1	17	10	3	Human	8, 14, 16, 17	"{""8"": [""nights""], ""14"": [""nights""], ""16"": [""night""], ""17"": [""night""]}"
4	2	1	4	11	1	Human	0, 1, 4, 10	"{""0"": [""restaurant""], ""1"": [""restaurant""], ""4"": [""restaurant""], ""10"": [""restaurant""]}"
3	3	1	17	6	2	Human	12, 14, 17	"{""12"": [""tuesday""], ""14"": [""tuesday""], ""17"": [""tuesday""]}"
2	2	1	17	14	1	Human	4, 17	"{""4"": [""number""], ""17"": [""number""]}"
2	2	1	5	2	1	Human	4, 5	"{""4"": [""phone""], ""5"": [""phone""]}"
2	2	1	11	2	1	Human	10, 11	"{""10"": [""wifi""], ""11"": [""wifi""]}"
