Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	6	3	2	1	Human	2, 3	"{""2"": [""close to the center of town""], ""3"": [""close to the center of town""]}"
2	2	4	16	12	1	Agent	5, 16	"{""5"": [""cambridge contemporary art museum""], ""16"": [""cambridge contemporary art museum""]}"
2	2	1	13	4	1	Human	10, 13	"{""10"": [""thursday""], ""13"": [""thursday""]}"
3	3	3	7	4	1	Human	6, 7, 9	"{""6"": [""cheap indian restaurants""], ""7"": [""cheap indian restaurants""], ""9"": [""cheap indian restaurant""]}"
3	3	1	7	10	1	Human	0, 7, 9	"{""0"": [""centre""], ""7"": [""centre""], ""9"": [""centre""]}"
4	4	1	8	8	2	Agent	1, 7, 8	"{""1"": [""information""], ""7"": [""information""], ""8"": [""information""]}"
4	2	2	4	14	1	Agent	3, 4, 5, 16	"{""3"": [""art museum""], ""4"": [""art museums""], ""5"": [""art museum""], ""16"": [""art museum""]}"
4	4	1	8	10	1	Agent	7, 8, 9, 16	"{""7"": [""gandhi""], ""8"": [""gandhi""], ""9"": [""gandhi""], ""16"": [""gandhi""]}"
2	2	1	17	2	1	Human	16, 17	"{""16"": [""time""], ""17"": [""time""]}"
2	2	2	13	2	1	Human	12, 13	"{""12"": [""reference number""], ""13"": [""reference number""]}"
6	3	1	1	17	1	Human	0, 1, 3, 4, 5, 16	"{""0"": [""museums""], ""1"": [""museums""], ""3"": [""museum"", ""museums""], ""4"": [""museums""], ""5"": [""museum""], ""16"": [""museum""]}"
3	1	1	16	12	2	Agent	5, 7, 16	"{""5"": [""cambridge""], ""7"": [""cambridge""], ""16"": [""cambridge""]}"
3	1	1	12	5	1	Agent	9, 12, 13	"{""9"": [""number""], ""12"": [""number""], ""13"": [""number""]}"
3	3	1	11	4	1	Human	10, 11, 13	"{""10"": [""table""], ""11"": [""table""], ""13"": [""table"", ""table""]}"
2	2	1	15	2	1	Human	14, 15	"{""14"": [""hotel""], ""15"": [""hotel""]}"
