Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
5	5	1	3	14	2	Human	0, 2, 3, 11, 13	"{""0"": [""south""], ""2"": [""south""], ""3"": [""South""], ""11"": [""south""], ""13"": [""south""]}"
2	2	2	9	2	1	Human	8, 9	"{""8"": [""around town""], ""9"": [""around town""]}"
2	2	2	7	8	1	Human	0, 7	"{""0"": [""free parking""], ""7"": [""free parking""]}"
2	2	1	2	2	1	Agent	1, 2	"{""1"": [""town""], ""2"": [""town""]}"
2	2	2	2	2	1	Agent	1, 2	"{""1"": [""price range""], ""2"": [""price range""]}"
3	1	1	7	8	2	Human	0, 6, 7	"{""0"": [""parking""], ""6"": [""parking""], ""7"": [""parking""]}"
3	3	1	11	12	2	Human	0, 8, 11	"{""0"": [""places""], ""8"": [""places""], ""11"": [""place""]}"
2	2	1	14	14	1	Agent	1, 14	"{""1"": [""area""], ""14"": [""area""]}"
2	2	1	13	2	1	Human	12, 13	"{""12"": [""college""], ""13"": [""colleges""]}"
2	2	1	21	4	1	Human	18, 21	"{""18"": [""day""], ""21"": [""day""]}"
2	2	1	3	4	1	Human	0, 3	"{""0"": [""guests""], ""3"": [""guest""]}"
