Freq.	Free Freq.	Size	Establishment turn	Spanning	Priming	First Speaker	Turns	Expression
2	2	3	7	2	1	Human	6, 7	"{""6"": [""centre of town""], ""7"": [""centre of town""]}"
5	5	2	5	18	1	Human	4, 5, 14, 17, 21	"{""4"": [""3 nights""], ""5"": [""3 nights""], ""14"": [""3 nights""], ""17"": [""3 nights""], ""21"": [""3 nights""]}"
5	5	2	17	20	3	Human	2, 4, 12, 17, 21	"{""2"": [""3 people""], ""4"": [""3 people""], ""12"": [""3 people""], ""17"": [""3 people""], ""21"": [""3 people""]}"
5	5	2	1	26	1	Human	0, 1, 11, 21, 25	"{""0"": [""leverton house""], ""1"": [""leverton house""], ""11"": [""leverton house""], ""21"": [""leverton house""], ""25"": [""leverton house""]}"
2	2	2	21	18	1	Human	4, 21	"{""4"": [""reference number""], ""21"": [""reference number""]}"
3	3	1	23	4	2	Human	20, 22, 23	"{""20"": [""taxi""], ""22"": [""taxi""], ""23"": [""taxi""]}"
3	3	2	18	8	2	Agent	11, 17, 18	"{""11"": [""autumn house""], ""17"": [""autumn house""], ""18"": [""autumn house's""]}"
7	7	1	13	25	3	Human	0, 4, 10, 13, 15, 16, 24	"{""0"": [""hotel""], ""4"": [""hotel""], ""10"": [""hotel""], ""13"": [""hotels""], ""15"": [""hotel""], ""16"": [""hotel""], ""24"": [""hotel""]}"
7	2	1	5	20	2	Human	2, 4, 5, 12, 14, 17, 21	"{""2"": [""nights""], ""4"": [""nights""], ""5"": [""nights""], ""12"": [""nights""], ""14"": [""nights""], ""17"": [""nights""], ""21"": [""nights""]}"
5	3	1	21	22	3	Human	4, 12, 18, 21, 25	"{""4"": [""number""], ""12"": [""numbers""], ""18"": [""number""], ""21"": [""number""], ""25"": [""number""]}"
3	3	1	12	3	1	Agent	11, 12, 13	"{""11"": [""accommodate""], ""12"": [""accommodate""], ""13"": [""accommodations""]}"
3	3	1	17	20	1	Human	2, 17, 21	"{""2"": [""friday""], ""17"": [""friday""], ""21"": [""friday""]}"
3	3	1	25	18	2	Human	8, 24, 25	"{""8"": [""museum""], ""24"": [""museum""], ""25"": [""museum""]}"
3	1	1	17	18	1	Human	4, 17, 21	"{""4"": [""reference""], ""17"": [""reference""], ""21"": [""reference""]}"
2	2	1	1	2	1	Human	0, 1	"{""0"": [""information""], ""1"": [""information""]}"
